date,hr_beg,ACTUAL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE
2015-05-28,10,5888.84,6087.234693877552
2015-05-28,11,4331.04,5725.322448979589
2015-05-28,12,3647.74,5377.351020408162
2015-05-28,13,3442.07,5324.6122448979595
2015-05-28,14,4026.91,5293.869387755102
2015-05-28,15,4937.56,5220.806122448979
2015-05-28,16,5294.38,5336.020408163265
2015-05-28,17,5314.22,5515.253061224492
2015-05-28,18,6138.29,5366.553061224489
2015-05-28,19,6738.97,5326.944897959186
2015-05-28,20,5857.82,5432.33469387755
2015-05-28,21,5814.42,5566.565306122449
2015-05-28,22,6420.49,5860.357142857143
2015-05-28,23,7640.88,6208.475510204083
2015-05-29,0,7070.19,6301.730612244899
2015-05-29,1,5893.68,6515.116326530614
2015-05-29,2,5192.33,6818.242857142859
2015-05-29,3,5798.92,7129.924489795918
2015-05-29,4,6210.17,7294.7
2015-05-29,5,5227.75,7427.624489795918
2015-05-29,6,6031.43,7344.079591836734
2015-05-29,7,5120.51,7182.159183673469
2015-05-29,8,3547.02,6976.4693877551035
2015-05-29,9,2431.16,6546.751020408162
2015-05-29,10,1732.96,6184.5142857142855
2015-05-29,11,1967.31,5810.663265306122
2015-05-29,12,2032.07,5394.338775510205
2015-05-29,13,1938.25,5192.78775510204
2015-05-29,14,1673.35,4909.961224489797
2015-05-29,15,1809.33,4362.997959183674
2015-05-29,16,1865.77,3943.063265306123
2015-05-29,17,1764.32,3683.9734693877535
2015-05-29,18,1411.53,3396.0897959183667
2015-05-29,19,962.07,3220.0530612244897
2015-05-29,20,722.85,3154.3469387755104
2015-05-29,21,727.89,3265.4469387755107
2015-05-29,22,811.58,3419.0714285714275
2015-05-29,23,1084.5,3641.7836734693883
2015-05-30,0,1715.66,3994.7959183673465
2015-05-30,1,2345.1,4567.228571428573
2015-05-30,2,2974.35,5194.6632653061215
2015-05-30,3,3454.84,5084.720408163265
2015-05-30,4,3613.08,5045.179591836734
2015-05-30,5,4814.99,5078.032653061223
2015-05-30,6,6924.43,4307.581632653061
2015-05-30,7,7466.43,3882.5469387755093
2015-05-30,8,6918.08,3758.326530612245
2015-05-30,9,5343.57,3217.644897959184
2015-05-30,10,4420.6,3113.0346938775506
2015-05-30,11,3625.13,3489.373469387755
2015-05-30,12,3703.83,3310.5836734693885
2015-05-30,13,3981.41,3672.54693877551
2015-05-30,14,4036.16,4307.718367346937
2015-05-30,15,3799.59,4165.1285714285705
2015-05-30,16,3875.05,4100.08775510204
2015-05-30,17,3952.63,4135.928571428572
2015-05-30,18,3523.94,3842.84081632653
2015-05-30,19,2504.37,3594.469387755102
2015-05-30,20,2036.83,3375.7673469387746
2015-05-30,21,1688.49,3165.353061224489
2015-05-30,22,1417.83,2997.057142857142
2015-05-30,23,1229.34,2860.634693877552
2015-05-31,0,1221.45,2611.061224489796
2015-05-31,1,1415.76,2440.9510204081635
2015-05-31,2,976.96,2434.851020408164
2015-05-31,3,880.04,2182.6265306122446
2015-05-31,4,846.74,1991.6408163265307
2015-05-31,5,768.32,1815.4632653061217
2015-05-31,6,643.31,1577.9448979591834
2015-05-31,7,572.32,1443.2857142857142
2015-05-31,8,590.64,1352.538775510204
2015-05-31,9,505.32,1237.85306122449
2015-05-31,10,559.14,1169.9591836734692
2015-05-31,11,571.45,1132.677551020408
2015-05-31,12,440.7,1003.369387755102
2015-05-31,13,274.06,820.189795918367
2015-05-31,14,314.74,767.5795918367346
2015-05-31,15,351.71,725.1816326530611
2015-05-31,16,313.85,742.0387755102042
2015-05-31,17,531.87,797.9102040816326
2015-05-31,18,700.32,861.0775510204085
2015-05-31,19,567.77,966.7714285714286
2015-05-31,20,696.13,1045.4183673469386
2015-05-31,21,684.08,1112.8795918367346
2015-05-31,22,600.57,1235.6142857142859
2015-05-31,23,828.69,1416.1714285714284
2015-06-01,0,1027.6,1815.6857142857143
2015-06-01,1,1537.22,2453.361224489796
2015-06-01,2,2591.88,3324.4612244897967
2015-06-01,3,3524.86,3892.4795918367345
2015-06-01,4,4103.35,4408.367346938776
2015-06-01,5,4450.4,4918.955102040817
2015-06-01,6,4368.09,4895.226530612245
2015-06-01,7,3949.64,4882.424489795917
2015-06-01,8,3334.77,4864.2387755102045
2015-06-01,9,3254.31,4478.808163265307
2015-06-01,10,3572.58,4170.583673469387
2015-06-01,11,3152.26,3777.877551020408
2015-06-01,12,2915.44,3347.657142857142
2015-06-01,13,2003.05,2835.795918367347
2015-06-01,14,1729.13,2435.6081632653068
2015-06-01,15,1288.89,2194.1224489795923
2015-06-01,16,1110.02,1997.904081632653
2015-06-01,17,1453.8,1904.8387755102044
2015-06-01,18,1584.91,2016.0551020408159
2015-06-01,19,1938.64,2146.5857142857153
2015-06-01,20,2348.27,2322.7612244897955
2015-06-01,21,3053.09,2630.8102040816325
2015-06-01,22,3899.47,2984.881632653061
2015-06-01,23,4440.94,3390.414285714286
2015-06-02,0,4500.11,4136.9795918367345
2015-06-02,1,4321.26,5022.532653061224
2015-06-02,2,5624.54,5909.638775510204
2015-06-02,3,7007.48,6326.05918367347
2015-06-02,4,7186.65,6743.132653061226
2015-06-02,5,7311.82,6992.185714285713
2015-06-02,6,6828.19,6715.585714285713
2015-06-02,7,5914.56,6413.722448979593
2015-06-02,8,4409.93,6166.055102040817
2015-06-02,9,4021.65,5951.348979591835
2015-06-02,10,5208.93,5769.228571428573
2015-06-02,11,5521.1,5627.540816326532
2015-06-02,12,5468.31,5204.699999999999
2015-06-02,13,5239.2,4792.265306122449
2015-06-02,14,3822.08,4324.408163265305
2015-06-02,15,3632.11,4041.0653061224484
2015-06-02,16,3269.69,3920.7387755102013
2015-06-02,17,4156.97,3937.244897959185
2015-06-02,18,5728.57,4257.438775510204
2015-06-02,19,6482.25,4643.0897959183685
2015-06-02,20,6308.19,5000.863265306121
2015-06-02,21,6022.67,5187.326530612245
2015-06-02,22,5904.27,5387.824489795918
2015-06-02,23,6170.91,5591.277551020409
2015-06-03,0,5860.31,6131.842857142856
2015-06-03,1,5767.14,6686.98979591837
2015-06-03,2,6893.99,7285.712244897956
2015-06-03,3,7917.71,7674.775510204082
2015-06-03,4,8285.05,8097.683673469389
2015-06-03,5,8335.92,8254.397959183676
2015-06-03,6,8418.63,8152.165306122452
2015-06-03,7,7734.69,7975.751020408162
2015-06-03,8,7207.5,7768.538775510206
2015-06-03,9,7039.65,7524.671428571425
2015-06-03,10,7774.34,7266.569387755101
2015-06-03,11,7763.81,6996.279591836734
2015-06-03,12,7221.86,6557.077551020409
2015-06-03,13,6557.2,6151.063265306122
2015-06-03,14,6815.84,5514.7959183673465
2015-06-03,15,6023.96,5090.165306122449
2015-06-03,16,5256.41,4754.216326530613
2015-06-03,17,4978.34,4570.157142857142
2015-06-03,18,5461.8,4755.583673469387
2015-06-03,19,5962.63,5007.379591836735
2015-06-03,20,6224.81,5275.832653061224
2015-06-03,21,6636.39,5586.5081632653055
2015-06-03,22,7008.24,5907.097959183672
2015-06-03,23,7343.91,6236.177551020407
2015-06-04,0,7339.11,6658.212244897957
2015-06-04,1,7121.23,7107.077551020407
2015-06-04,2,7961.56,7628.918367346938
2015-06-04,3,8858.83,7973.246938775512
2015-06-04,4,9408.61,8273.602040816326
2015-06-04,5,9552.49,8389.693877551019
2015-06-04,6,9541.72,8178.693877551019
2015-06-04,7,9144.46,7839.118367346942
2015-06-04,8,8728.9,7465.485714285713
2015-06-04,9,8260.88,7033.771428571427
2015-06-04,10,7395.46,6565.542857142857
2015-06-04,11,6331.83,6081.004081632654
2015-06-04,12,5001.38,5558.0204081632655
2015-06-04,13,3957.76,5124.863265306123
2015-06-04,14,4358.2,4523.351020408163
2015-06-04,15,4152.2,4317.6183673469395
2015-06-04,16,3979.64,4241.628571428571
2015-06-04,17,4368.71,4334.959183673471
2015-06-04,18,4749.27,4521.663265306124
2015-06-04,19,5318.39,4701.95306122449
2015-06-04,20,5827.58,4903.032653061226
2015-06-04,21,6456.07,5098.395918367346
2015-06-04,22,6966.5,5329.13469387755
2015-06-04,23,7427.66,5563.097959183672
2015-06-05,0,7159.13,5918.730612244896
2015-06-05,1,6749.64,6327.936734693877
2015-06-05,2,7492.87,6819.616326530612
2015-06-05,3,7793.81,7007.677551020409
2015-06-05,4,8128.88,7223.581632653061
2015-06-05,5,8210.86,7260.655102040817
2015-06-05,6,7941.28,6966.167346938776
2015-06-05,7,7588.89,6580.267346938776
2015-06-05,8,7308.44,6194.991836734695
2015-06-05,9,7092.11,5768.779591836735
2015-06-05,10,6727.89,5342.473469387756
2015-06-05,11,6061.62,4890.061224489796
2015-06-05,12,5172.4,4170.216326530613
2015-06-05,13,3783.58,3548.2081632653058
2015-06-05,14,3914.72,2975.9408163265302
2015-06-05,15,2798.04,2665.626530612244
2015-06-05,16,2198.58,2480.618367346938
2015-06-05,17,2418.05,2527.0775510204085
2015-06-05,18,3490.45,2789.504081632653
2015-06-05,19,4336.65,3108.5571428571434
2015-06-05,20,4847.68,3454.0836734693867
2015-06-05,21,4999.09,3793.2346938775504
2015-06-05,22,5565.31,4116.159183673469
2015-06-05,23,5804.64,4403.2040816326535
2015-06-06,0,5369.69,4701.024489795919
2015-06-06,1,4625.59,5045.359183673469
2015-06-06,2,4632.7,5469.063265306122
2015-06-06,3,5240.29,5584.238775510205
2015-06-06,4,5509.1,5822.216326530613
2015-06-06,5,5352.83,5935.110204081632
2015-06-06,6,5244.84,5611.834693877551
2015-06-06,7,4832.51,5246.224489795919
2015-06-06,8,4340.79,4897.089795918368
2015-06-06,9,3965.39,4498.820408163265
2015-06-06,10,3891.77,4156.0489795918365
2015-06-06,11,4021.7,3884.1020408163276
2015-06-06,12,3597.03,3392.9142857142856
2015-06-06,13,3022.53,2864.038775510204
2015-06-06,14,3181.38,2527.3
2015-06-06,15,2832.78,2389.2040816326526
2015-06-06,16,2308.14,2348.8938775510205
2015-06-06,17,2239.59,2444.9959183673473
2015-06-06,18,2346.34,2683.2714285714283
2015-06-06,19,2308.16,2920.9959183673473
2015-06-06,20,2555.28,3195.5551020408166
2015-06-06,21,2829.81,3425.7285714285717
2015-06-06,22,3172.86,3686.244897959184
2015-06-06,23,3471.1,3941.9224489795924
2015-06-07,0,3757.1,4336.8367346938785
2015-06-07,1,3940.34,4845.6469387755105
2015-06-07,2,4959.74,5530.94081632653
2015-06-07,3,6206.61,6011.255102040817
2015-06-07,4,6790.55,6583.485714285713
2015-06-07,5,6755.25,6953.463265306123
2015-06-07,6,6516.41,6692.62448979592
2015-06-07,7,5900.67,6428.085714285716
2015-06-07,8,5081.86,6206.034693877551
2015-06-07,9,4948.83,5896.612244897958
2015-06-07,10,5152.02,5616.697959183673
2015-06-07,11,5091.12,5356.914285714285
2015-06-07,12,4353.16,4781.779591836736
2015-06-07,13,3784.18,4314.844897959182
2015-06-07,14,4172.43,3818.2653061224496
2015-06-07,15,3689.93,3308.095918367346
2015-06-07,16,3012.45,2798.479591836734
2015-06-07,17,2505.87,2464.9326530612243
2015-06-07,18,2472.5,2445.3673469387754
2015-06-07,19,2587.31,2524.2816326530615
2015-06-07,20,2616.46,2686.0142857142855
2015-06-07,21,2780.59,2947.59387755102
2015-06-07,22,3094.8,3257.5653061224484
2015-06-07,23,3583.02,3573.326530612245
2015-06-08,0,3717.72,4132.022448979592
2015-06-08,1,3632.13,4832.030612244897
2015-06-08,2,3758.32,5651.071428571429
2015-06-08,3,3878.53,6107.267346938776
2015-06-08,4,4318.24,6632.795918367348
2015-06-08,5,4814.35,7023.893877551021
2015-06-08,6,4350.01,6739.753061224486
2015-06-08,7,4465.09,6324.789795918367
2015-06-08,8,4360.82,5981.091836734693
2015-06-08,9,3955.37,5513.708163265307
2015-06-08,10,3615.62,5042.17755102041
2015-06-08,11,3376.29,4587.897959183673
2015-06-08,12,2856.35,3904.167346938775
2015-06-08,13,2251.53,3342.8836734693887
2015-06-08,14,2115.42,2718.61224489796
2015-06-08,15,1497.96,2024.591836734694
2015-06-08,16,806.65,1529.7632653061223
2015-06-08,17,590.88,1309.1938775510205
2015-06-08,18,513.94,1292.8306122448982
2015-06-08,19,550.09,1345.7489795918364
2015-06-08,20,625.22,1463.4306122448984
2015-06-08,21,891.43,1551.1897959183675
2015-06-08,22,1038.08,1660.5836734693878
2015-06-08,23,1144.89,1750.4918367346934
2015-06-09,0,1247.97,1905.6755102040818
2015-06-09,1,1193.28,2230.016326530612
2015-06-09,2,1305.23,2623.322448979592
2015-06-09,3,1635.93,2725.208163265306
2015-06-09,4,1794.82,2956.653061224489
2015-06-09,5,1881.83,3256.673469387755
2015-06-09,6,1828.34,2928.6448979591837
2015-06-09,7,1544.65,2732.2571428571423
2015-06-09,8,1419.83,2690.259183673468
2015-06-09,9,1299.77,2408.5204081632646
2015-06-09,10,1318.23,2198.1163265306122
2015-06-09,11,1415.6,2067.0306122448987
2015-06-09,12,1585.82,1735.520408163265
2015-06-09,13,1223.73,1356.9224489795918
2015-06-09,14,1181.21,1095.7346938775509
2015-06-09,15,614.7,786.8326530612245
2015-06-09,16,280.81,614.6469387755104
2015-06-09,17,246.1,609.2265306122449
2015-06-09,18,267.53,707.4285714285711
2015-06-09,19,407.32,819.9
2015-06-09,20,646.84,958.2795918367347
2015-06-09,21,956.68,1100.016326530612
2015-06-09,22,1023.1,1244.6530612244894
2015-06-09,23,1552.47,1429.0775510204082
2015-06-10,0,1908.82,1766.1897959183682
2015-06-10,1,2135.01,2306.45918367347
2015-06-10,2,2352.54,2986.297959183674
2015-06-10,3,2892.42,3425.114285714286
2015-06-10,4,3492.75,4034.126530612246
2015-06-10,5,4304.26,4623.214285714284
2015-06-10,6,4713.58,4604.910204081632
2015-06-10,7,5023.88,4623.3428571428585
2015-06-10,8,4991.6,4753.4285714285725
2015-06-10,9,4997.53,4513.746938775512
2015-06-10,10,4858.77,4324.187755102039
2015-06-10,11,4641.01,4234.051020408165
2015-06-10,12,4383.9,3718.9755102040813
2015-06-10,13,3358.89,3182.185714285714
2015-06-10,14,3309.07,2727.702040816326
2015-06-10,15,2714.9,2256.4469387755107
2015-06-10,16,2876.87,1896.9163265306124
2015-06-10,17,3067.37,1811.3469387755108
2015-06-10,18,2753.6,1942.1918367346934
2015-06-10,19,2743.88,2103.755102040816
2015-06-10,20,3193.15,2362.3897959183673
2015-06-10,21,3316.46,2721.3959183673473
2015-06-10,22,3593.88,3168.7061224489803
2015-06-10,23,4187.31,3670.369387755103
2015-06-11,0,4617.34,4448.918367346938
2015-06-11,1,5096.86,5387.120408163266
2015-06-11,2,6232.16,6473.1816326530625
2015-06-11,3,7518.33,7124.126530612245
2015-06-11,4,8470.39,7818.838775510205
2015-06-11,5,9073.61,8291.32857142857
2015-06-11,6,8994.98,8306.016326530618
2015-06-11,7,8516.46,8205.46530612245
2015-06-11,8,8237.35,8098.016326530616
2015-06-11,9,8113.58,7982.397959183675
2015-06-11,10,7588.24,7846.216326530611
2015-06-11,11,7024.22,7633.1
2015-06-11,12,6649.42,7314.387755102039
2015-06-11,13,7065.2,7227.367346938778
2015-06-11,14,7949.03,6825.9285714285725
2015-06-11,15,7473.95,6437.589795918369
2015-06-11,16,6484.31,6030.632653061224
2015-06-11,17,5821.96,5698.37551020408
2015-06-11,18,5517.72,5590.214285714288
2015-06-11,19,5572.15,5464.099999999999
2015-06-11,20,5859.46,5418.983673469388
2015-06-11,21,6071.31,5716.78775510204
2015-06-11,22,6492.34,6077.3877551020405
2015-06-11,23,7439.22,6468.648979591838
2015-06-12,0,8137.92,7243.999999999997
2015-06-12,1,8080.29,7991.508163265306
2015-06-12,2,9202.38,8627.863265306123
2015-06-12,3,10500.65,9082.773469387754
2015-06-12,4,10849.84,9338.34693877551
2015-06-12,5,10886.01,9473.136734693879
2015-06-12,6,10590.15,9349.275510204081
2015-06-12,7,10242.43,9107.469387755104
2015-06-12,8,9883.08,8826.4
2015-06-12,9,9503.24,8464.673469387753
2015-06-12,10,8835.92,8062.134693877551
2015-06-12,11,8136.57,7624.302040816324
2015-06-12,12,7126.52,7334.426530612245
2015-06-12,13,5899.98,7014.010204081632
2015-06-12,14,4179.08,6467.908163265306
2015-06-12,15,3176.67,5973.902040816324
2015-06-12,16,2975.05,5470.161224489796
2015-06-12,17,4209.23,5174.173469387753
2015-06-12,18,6087.61,5335.589795918367
2015-06-12,19,6961.02,5583.0
2015-06-12,20,7201.64,5909.481632653061
2015-06-12,21,7220.96,6280.208163265307
2015-06-12,22,7231.44,6629.222448979591
2015-06-12,23,6858.87,6877.08775510204
2015-06-13,0,5386.89,7129.010204081634
2015-06-13,1,4842.29,7324.924489795918
2015-06-13,2,4953.12,7620.251020408159
2015-06-13,3,4672.92,7741.432653061226
2015-06-13,4,4517.86,7594.018367346936
2015-06-13,5,4306.19,7299.9000000000015
2015-06-13,6,3456.1,6888.47755102041
2015-06-13,7,4110.55,6314.597959183672
2015-06-13,8,4313.91,5918.832653061223
2015-06-13,9,3513.44,5572.632653061226
2015-06-13,10,2654.3,5212.3591836734695
2015-06-13,11,2302.51,4931.473469387756
2015-06-13,12,2551.42,4787.134693877552
2015-06-13,13,2515.49,4681.2959183673465
2015-06-13,14,3321.36,4568.9285714285725
2015-06-13,15,3503.38,4389.35306122449
2015-06-13,16,3057.75,4219.308163265306
2015-06-13,17,2861.57,4105.82244897959
2015-06-13,18,3055.07,4132.144897959184
2015-06-13,19,3501.52,4205.726530612246
2015-06-13,20,4181.69,4376.928571428572
2015-06-13,21,5119.18,4776.102040816325
2015-06-13,22,5877.98,5249.355102040816
2015-06-13,23,6408.45,5761.218367346942
2015-06-14,0,6886.99,6223.022448979593
2015-06-14,1,6490.71,6786.185714285715
2015-06-14,2,6056.68,7456.102040816328
2015-06-14,3,6853.45,7673.536734693877
2015-06-14,4,8148.69,7891.738775510203
2015-06-14,5,6943.24,8018.985714285719
2015-06-14,6,5251.07,7813.348979591836
2015-06-14,7,4188.43,7485.175510204083
2015-06-14,8,3506.59,7173.444897959184
2015-06-14,9,3658.95,6589.028571428571
2015-06-14,10,4543.93,6019.991836734692
2015-06-14,11,4408.0,5529.4795918367345
2015-06-14,12,3881.86,5258.942857142857
2015-06-14,13,2983.69,5062.314285714286
2015-06-14,14,2816.14,4729.599999999999
2015-06-14,15,2868.7,4394.367346938775
2015-06-14,16,3268.24,4138.626530612245
2015-06-14,17,3608.69,4010.5285714285687
2015-06-14,18,3639.6,3921.1938775510203
2015-06-14,19,3454.87,3883.553061224489
2015-06-14,20,3287.19,3923.059183673469
2015-06-14,21,3397.28,4136.304081632654
2015-06-14,22,3215.83,4474.1755102040825
2015-06-14,23,3628.8,4880.734693877552
2015-06-15,0,4266.58,5395.659183673471
2015-06-15,1,4817.4,6056.695918367345
2015-06-15,2,5011.97,6815.902040816326
2015-06-15,3,5861.57,7128.379591836734
2015-06-15,4,6064.29,7483.671428571427
2015-06-15,5,5481.0,7590.622448979593
2015-06-15,6,4309.15,7014.763265306123
2015-06-15,7,2381.27,6295.299999999999
2015-06-15,8,2329.11,5616.410204081633
2015-06-15,9,2096.12,4902.35306122449
2015-06-15,10,1921.54,4195.2285714285745
2015-06-15,11,1118.0,3539.2224489795917
2015-06-15,12,684.41,2966.0469387755106
2015-06-15,13,530.72,2597.620408163265
2015-06-15,14,604.24,2272.408163265306
2015-06-15,15,643.45,1883.4
2015-06-15,16,685.82,1587.4653061224494
2015-06-15,17,694.76,1443.634693877551
2015-06-15,18,759.02,1374.3653061224488
2015-06-15,19,934.01,1412.5367346938776
2015-06-15,20,1130.62,1531.689795918367
2015-06-15,21,1197.2,1656.5326530612242
2015-06-15,22,1366.68,1804.3265306122455
2015-06-15,23,1780.64,2041.4510204081625
2015-06-16,0,1852.94,2164.938775510204
2015-06-16,1,1564.55,2387.2612244897955
2015-06-16,2,1640.41,2732.293877551021
2015-06-16,3,1318.9,2654.6306122448987
2015-06-16,4,1234.11,2677.0673469387757
2015-06-16,5,806.65,2726.873469387755
2015-06-16,6,868.34,2387.6755102040815
2015-06-16,7,1046.67,2129.3469387755104
2015-06-16,8,1185.32,1974.9346938775507
2015-06-16,9,1311.47,1649.8551020408163
2015-06-16,10,1331.83,1432.6612244897958
2015-06-16,11,1421.33,1290.6000000000001
2015-06-16,12,1397.89,1119.1673469387758
2015-06-16,13,1111.39,1017.083673469388
2015-06-16,14,1170.21,1003.4285714285714
2015-06-16,15,1377.44,1009.2163265306123
2015-06-16,16,1597.15,1148.851020408163
2015-06-16,17,1566.68,1408.7285714285717
2015-06-16,18,1584.21,1633.6469387755105
2015-06-16,19,1759.63,1973.44693877551
2015-06-16,20,1967.54,2399.2693877551023
2015-06-16,21,2212.63,2673.344897959183
2015-06-16,22,1903.28,2998.7204081632644
2015-06-16,23,2368.54,3359.230612244897
2015-06-17,0,2734.31,3458.4367346938793
2015-06-17,1,2710.32,3612.973469387756
2015-06-17,2,2922.29,3844.46530612245
2015-06-17,3,2516.01,3539.8061224489797
2015-06-17,4,1900.78,3353.6000000000013
2015-06-17,5,1834.42,3186.1102040816327
2015-06-17,6,1773.18,2883.087755102041
2015-06-17,7,1658.06,2641.95918367347
2015-06-17,8,1363.83,2481.8551020408163
2015-06-17,9,1085.08,2285.059183673469
2015-06-17,10,1026.57,2182.797959183674
2015-06-17,11,1196.13,2155.4408163265302
2015-06-17,12,1174.75,2159.822448979592
2015-06-17,13,1196.71,2193.5224489795924
2015-06-17,14,1592.16,2273.8428571428562
2015-06-17,15,2115.76,2346.3755102040823
2015-06-17,16,2146.67,2468.6244897959186
2015-06-17,17,2362.42,2636.406122448979
2015-06-17,18,2533.21,2682.965306122449
2015-06-17,19,2644.58,2749.6653061224492
2015-06-17,20,2799.43,2827.287755102041
2015-06-17,21,2559.18,2829.7591836734696
2015-06-17,22,2444.48,2834.4142857142865
2015-06-17,23,2122.42,2864.7571428571428
2015-06-18,0,2302.04,2827.744897959183
2015-06-18,1,2295.81,2957.0224489795924
2015-06-18,2,2100.23,3232.055102040816
2015-06-18,3,2314.21,3173.4408163265307
2015-06-18,4,2389.41,3266.283673469388
2015-06-18,5,2570.14,3417.022448979592
2015-06-18,6,2570.57,3247.589795918367
2015-06-18,7,2438.87,3124.355102040815
2015-06-18,8,2540.21,3067.220408163266
2015-06-18,9,2572.12,2867.791836734694
2015-06-18,10,2061.51,2724.620408163266
2015-06-18,11,1731.84,2595.7387755102036
2015-06-18,12,1528.66,2344.0000000000005
2015-06-18,13,1059.29,2126.9040816326533
2015-06-18,14,978.03,1959.6551020408167
2015-06-18,15,914.61,1808.002040816327
2015-06-18,16,1033.11,1734.9183673469395
