date,hr_beg,NSPIN_Quantity,REGDN_Quantity,REGUP_Quantity,RRS_Quantity
2014-10-08,20,1500,293,380,2800
2014-10-08,21,1500,324,388,2800
2014-10-08,22,1500,494,364,2800
2014-10-08,23,1445,496,427,2800
2014-10-09,0,1445,497,570,2800
2014-10-09,1,1445,459,417,2800
2014-10-09,2,1445,581,514,2800
2014-10-09,3,1500,700,485,2800
2014-10-09,4,1500,595,454,2800
2018-08-27,5,1256,405,309,2507
2018-08-27,6,1256,334,200,2507
2018-08-27,7,1525,243,182,2528
2018-08-27,8,1525,180,202,2528
2018-08-27,9,1525,159,237,2528
2018-08-27,10,1525,179,387,2528
2018-08-27,11,2003,199,544,2440
2018-08-27,12,2003,207,372,2440
2018-08-27,13,2003,258,449,2440
2018-08-27,14,2003,274,449,2440
2018-08-27,15,1752,246,524,2373
2018-08-27,16,1752,215,487,2373
2018-08-27,17,1752,207,415,2373
2018-08-27,18,1752,261,358,2373
2018-08-27,19,1375,211,285,2342
2018-08-27,20,1375,208,263,2342
2018-08-27,21,1375,313,248,2342
2018-08-27,22,1375,330,256,2342
2018-08-27,23,1375,438,278,2405
2018-08-28,0,1375,387,334,2405
2018-08-28,1,1375,390,266,2405
2018-08-28,2,1375,512,332,2405
2018-08-28,3,1256,561,304,2507
2018-08-28,4,1256,524,264,2507
2018-08-28,5,1256,405,309,2507
2018-08-28,6,1256,334,200,2507
2018-08-28,7,1525,243,182,2528
2018-08-28,8,1525,180,202,2528
2018-08-28,9,1525,159,237,2528
2018-08-28,10,1525,179,387,2528
2018-08-28,11,2003,199,544,2440
2018-08-28,12,2003,207,372,2440
2018-08-28,13,2003,258,449,2440
2018-08-28,14,2003,274,449,2440
2018-08-28,15,1752,246,524,2373
2018-08-28,16,1752,215,487,2373
2018-08-28,17,1752,207,415,2373
2018-08-28,18,1752,261,358,2373
2018-08-28,19,1375,211,285,2342
2018-08-28,20,1375,208,263,2342
2018-08-28,21,1375,313,248,2342
2018-08-28,22,1375,330,256,2342
2018-08-28,23,1375,438,278,2405
2018-08-29,0,1375,387,334,2405
2018-08-29,1,1375,390,266,2405
2018-08-29,2,1375,512,332,2405
2018-08-29,3,1256,561,304,2507
2018-08-29,4,1256,524,264,2507
2018-08-29,5,1256,405,309,2507
2018-08-29,6,1256,334,200,2507
2018-08-29,7,1525,243,182,2528
2018-08-29,8,1525,180,202,2528
2018-08-29,9,1525,159,237,2528
2018-08-29,10,1525,179,387,2528
2018-08-29,11,2003,199,544,2440
2018-08-29,12,2003,207,372,2440
2018-08-29,13,2003,258,449,2440
2018-08-29,14,2003,274,449,2440
2018-08-29,15,1752,246,524,2373
2018-08-29,16,1752,215,487,2373
2018-08-29,17,1752,207,415,2373
2018-08-29,18,1752,261,358,2373
2018-08-29,19,1375,211,285,2342
2018-08-29,20,1375,208,263,2342
2018-08-29,21,1375,313,248,2342
2018-08-29,22,1375,330,256,2342
2018-08-29,23,1375,438,278,2405
2018-08-30,0,1375,387,334,2405
2018-08-30,1,1375,390,266,2405
2018-08-30,2,1375,512,332,2405
2018-08-30,3,1256,561,304,2507
2018-08-30,4,1256,524,264,2507
2018-08-30,5,1256,405,309,2507
2018-08-30,6,1256,334,200,2507
2018-08-30,7,1525,243,182,2528
2018-08-30,8,1525,180,202,2528
2018-08-30,9,1525,159,237,2528
2018-08-30,10,1525,179,387,2528
2018-08-30,11,2003,199,544,2440
2018-08-30,12,2003,207,372,2440
2018-08-30,13,2003,258,449,2440
2018-08-30,14,2003,274,449,2440
2018-08-30,15,1752,246,524,2373
2018-08-30,16,1752,215,487,2373
2018-08-30,17,1752,207,415,2373
2018-08-30,18,1752,261,358,2373
2018-08-30,19,1375,211,285,2342
2018-08-30,20,1375,208,263,2342
2018-08-30,21,1375,313,248,2342
2018-08-30,22,1375,330,256,2342
2018-08-30,23,1375,438,278,2405
2018-08-31,0,1375,387,334,2405
2018-08-31,1,1375,390,266,2405
2018-08-31,2,1375,512,332,2405
2018-08-31,3,1256,561,304,2507
2018-08-31,4,1256,524,264,2507
2018-08-31,5,1256,405,309,2507
2018-08-31,6,1256,334,200,2507
2018-08-31,7,1525,243,182,2528
2018-08-31,8,1525,180,202,2528
2018-08-31,9,1525,159,237,2528
2018-08-31,10,1525,179,387,2528
2018-08-31,11,2003,199,544,2440
2018-08-31,12,2003,207,372,2440
2018-08-31,13,2003,258,449,2440
2018-08-31,14,2003,274,449,2440
2018-08-31,15,1752,246,524,2373
2018-08-31,16,1752,215,487,2373
2018-08-31,17,1752,207,415,2373
2018-08-31,18,1752,261,358,2373
2018-08-31,19,1375,211,285,2342
2018-08-31,20,1375,208,263,2342
2018-08-31,21,1375,313,248,2342
2018-08-31,22,1375,330,256,2342
2018-08-31,23,1375,438,278,2405
2018-09-01,0,1375,387,334,2405
2018-09-01,1,1375,390,266,2405
2018-09-01,2,1375,512,332,2405
2018-09-01,3,1256,561,304,2507
2018-09-01,4,1256,524,264,2507
2018-09-01,5,1209,385,297,2665
2018-09-01,6,1209,279,199,2665
2018-09-01,7,1612,220,161,2665
2018-09-01,8,1612,183,167,2665
2018-09-01,9,1612,183,236,2665
2018-09-01,10,1612,211,397,2665
2018-09-01,11,2119,186,557,2614
2018-09-01,12,2119,212,292,2614
2018-09-01,13,2119,279,472,2614
2018-09-01,14,2119,329,455,2614
2018-09-01,15,1720,284,498,2440
2018-09-01,16,1720,246,488,2440
2018-09-01,17,1720,215,445,2440
2018-09-01,18,1720,231,382,2440
2018-09-01,19,1375,201,298,2405
2018-09-01,20,1375,251,257,2405
2018-09-01,21,1375,233,239,2405
2018-09-01,22,1375,337,222,2405
2018-09-01,23,1473,424,259,2466
2018-09-02,0,1473,411,300,2466
2018-09-02,1,1473,496,257,2466
2018-09-02,2,1473,564,336,2466
2018-09-02,3,1209,556,335,2665
2018-09-02,4,1209,495,284,2665
2018-09-02,5,1209,385,297,2665
2018-09-02,6,1209,279,199,2665
2018-09-02,7,1612,220,161,2665
2018-09-02,8,1612,183,167,2665
2018-09-02,9,1612,183,236,2665
2018-09-02,10,1612,211,397,2665
2018-09-02,11,2119,186,557,2614
2018-09-02,12,2119,212,292,2614
2018-09-02,13,2119,279,472,2614
2018-09-02,14,2119,329,455,2614
2018-09-02,15,1720,284,498,2440
2018-09-02,16,1720,246,488,2440
2018-09-02,17,1720,215,445,2440
2018-09-02,18,1720,231,382,2440
2018-09-02,19,1375,201,298,2405
2018-09-02,20,1375,251,257,2405
2018-09-02,21,1375,233,239,2405
2018-09-02,22,1375,337,222,2405
2018-09-02,23,1473,424,259,2466
2018-09-03,0,1473,411,300,2466
2018-09-03,1,1473,496,257,2466
2018-09-03,2,1473,564,336,2466
2018-09-03,3,1209,556,335,2665
2018-09-03,4,1209,495,284,2665
2016-07-10,5,804,446,306,2702
2016-07-10,6,804,335,270,2702
2016-07-10,7,1190,260,230,2702
2016-07-10,8,1190,216,205,2702
2016-07-10,9,1190,182,245,2702
2016-07-10,10,1190,243,351,2702
2016-07-10,11,1609,199,452,2479
2016-07-10,12,1609,226,403,2479
2016-07-10,13,1609,301,495,2479
2016-07-10,14,1609,305,491,2479
2016-07-10,15,1794,299,534,2538
2016-07-10,16,1794,312,489,2538
2016-07-10,17,1794,274,402,2538
2016-07-10,18,1794,236,346,2538
2016-07-10,19,1375,255,296,2500
2016-07-10,20,1375,268,280,2500
2016-07-10,21,1375,238,287,2500
2016-07-10,22,1375,324,294,2500
2016-07-10,23,1375,409,305,2538
2016-07-11,0,1375,407,352,2538
2016-07-11,1,1375,392,308,2538
2016-07-11,2,1375,523,388,2538
2016-07-11,3,804,571,406,2702
2016-07-11,4,804,556,370,2702
2016-07-11,5,804,446,306,2702
2016-07-11,6,804,335,270,2702
2016-07-11,7,1190,260,230,2702
2016-07-11,8,1190,216,205,2702
2016-07-11,9,1190,182,245,2702
2016-07-11,10,1190,243,351,2702
2016-07-11,11,1609,199,452,2479
2016-07-11,12,1609,226,403,2479
2016-07-11,13,1609,301,495,2479
2016-07-11,14,1609,305,491,2479
2016-07-11,15,1794,299,534,2538
2016-07-11,16,1794,312,489,2538
2016-07-11,17,1794,274,402,2538
2016-07-11,18,1794,236,346,2538
2016-07-11,19,1375,255,296,2500
2016-07-11,20,1375,268,280,2500
2016-07-11,21,1375,238,287,2500
2016-07-11,22,1375,324,294,2500
2016-07-11,23,1375,409,305,2538
2016-07-12,0,1375,407,352,2538
2016-07-12,1,1375,392,308,2538
2016-07-12,2,1375,523,388,2538
2016-07-12,3,804,571,406,2702
2016-07-12,4,804,556,370,2702
2018-10-03,5,1037,347,235,2905
2018-10-03,6,1037,257,174,2905
2018-10-03,7,1637,232,193,2905
2018-10-03,8,1637,184,193,2905
2018-10-03,9,1637,195,251,2905
2018-10-03,10,1637,328,435,2905
2018-10-03,11,2053,234,553,2842
2018-10-03,12,2053,230,358,2842
2018-10-03,13,2053,184,372,2842
2018-10-03,14,2053,457,423,2842
2018-10-03,15,1860,254,401,2665
2018-10-03,16,1860,271,423,2665
2018-10-03,17,1860,201,396,2665
2018-10-03,18,1860,207,342,2665
2018-10-03,19,1457,185,315,2614
2018-10-03,20,1457,183,269,2614
2018-10-03,21,1457,235,206,2614
2018-10-03,22,1457,289,224,2614
2018-10-03,23,1375,377,352,2747
2018-10-04,0,1375,395,237,2747
2018-10-04,1,1375,434,157,2747
2018-10-04,2,1375,455,267,2747
2018-10-04,3,1037,494,319,2905
2018-10-04,4,1037,424,311,2905
2018-10-04,5,1037,347,235,2905
2018-10-04,6,1037,257,174,2905
2018-10-04,7,1637,232,193,2905
2018-10-04,8,1637,184,193,2905
2018-10-04,9,1637,195,251,2905
2018-10-04,10,1637,328,435,2905
2018-10-04,11,2053,234,553,2842
2018-10-04,12,2053,230,358,2842
2018-10-04,13,2053,184,372,2842
2018-10-04,14,2053,457,423,2842
2018-10-04,15,1860,254,401,2665
2018-10-04,16,1860,271,423,2665
2018-10-04,17,1860,201,396,2665
2018-10-04,18,1860,207,342,2665
2018-10-04,19,1457,185,315,2614
2018-10-04,20,1457,183,269,2614
2018-10-04,21,1457,235,206,2614
2018-10-04,22,1457,289,224,2614
2018-10-04,23,1375,377,352,2747
2018-10-05,0,1375,395,237,2747
2018-10-05,1,1375,434,157,2747
2018-10-05,2,1375,455,267,2747
2018-10-05,3,1037,494,319,2905
2018-10-05,4,1037,424,311,2905
2018-10-05,5,1037,347,235,2905
2018-10-05,6,1037,257,174,2905
2018-10-05,7,1637,232,193,2905
2018-10-05,8,1637,184,193,2905
2018-10-05,9,1637,195,251,2905
2018-10-05,10,1637,328,435,2905
2018-10-05,11,2053,234,553,2842
2018-10-05,12,2053,230,358,2842
2018-10-05,13,2053,184,372,2842
2018-10-05,14,2053,457,423,2842
2018-10-05,15,1860,254,401,2665
2018-10-05,16,1860,271,423,2665
2018-10-05,17,1860,201,396,2665
2018-10-05,18,1860,207,342,2665
2018-10-05,19,1457,185,315,2614
2018-10-05,20,1457,183,269,2614
2018-10-05,21,1457,235,206,2614
2018-10-05,22,1457,289,224,2614
2018-10-05,23,1375,377,352,2747
2018-10-06,0,1375,395,237,2747
2018-10-06,1,1375,434,157,2747
2018-10-06,2,1375,455,267,2747
2018-10-06,3,1037,494,319,2905
2018-10-06,4,1037,424,311,2905
2018-10-06,5,1037,347,235,2905
2018-10-06,6,1037,257,174,2905
2018-10-06,7,1637,232,193,2905
2018-10-06,8,1637,184,193,2905
2018-10-06,9,1637,195,251,2905
2018-10-06,10,1637,328,435,2905
2018-10-06,11,2053,234,553,2842
2018-10-06,12,2053,230,358,2842
2018-10-06,13,2053,184,372,2842
2018-10-06,14,2053,457,423,2842
2018-10-06,15,1860,254,401,2665
2018-10-06,16,1860,271,423,2665
2018-10-06,17,1860,201,396,2665
2018-10-06,18,1860,207,342,2665
2018-10-06,19,1457,185,315,2614
2018-10-06,20,1457,183,269,2614
2018-10-06,21,1457,235,206,2614
2018-10-06,22,1457,289,224,2614
2018-10-06,23,1375,377,352,2747
2018-10-07,0,1375,395,237,2747
2018-10-07,1,1375,434,157,2747
2018-10-07,2,1375,455,267,2747
2018-10-07,3,1037,494,319,2905
2018-10-07,4,1037,424,311,2905
2018-10-07,5,1037,347,235,2905
2018-10-07,6,1037,257,174,2905
2018-10-07,7,1637,232,193,2905
2018-10-07,8,1637,184,193,2905
2018-10-07,9,1637,195,251,2905
2018-10-07,10,1637,328,435,2905
2018-10-07,11,2053,234,553,2842
2018-10-07,12,2053,230,358,2842
2018-10-07,13,2053,184,372,2842
2018-10-07,14,2053,457,423,2842
2018-10-07,15,1860,254,401,2665
2018-10-07,16,1860,271,423,2665
2018-10-07,17,1860,201,396,2665
2018-10-07,18,1860,207,342,2665
2018-10-07,19,1457,185,315,2614
2018-10-07,20,1457,183,269,2614
2018-10-07,21,1457,235,206,2614
2018-10-07,22,1457,289,224,2614
2018-10-07,23,1375,377,352,2747
2018-10-08,0,1375,395,237,2747
2018-10-08,1,1375,434,157,2747
2018-10-08,2,1375,455,267,2747
2018-10-08,3,1037,494,319,2905
2018-10-08,4,1037,424,311,2905
2018-10-08,5,1037,347,235,2905
2018-10-08,6,1037,257,174,2905
2018-10-08,7,1637,232,193,2905
2018-10-08,8,1637,184,193,2905
2018-10-08,9,1637,195,251,2905
2018-10-08,10,1637,328,435,2905
2018-10-08,11,2053,234,553,2842
2018-10-08,12,2053,230,358,2842
2018-10-08,13,2053,184,372,2842
2018-10-08,14,2053,457,423,2842
2018-10-08,15,1860,254,401,2665
2018-10-08,16,1860,271,423,2665
2018-10-08,17,1860,201,396,2665
2018-10-08,18,1860,207,342,2665
2018-10-08,19,1457,185,315,2614
2018-10-08,20,1457,183,269,2614
2018-10-08,21,1457,235,206,2614
2018-10-08,22,1457,289,224,2614
2018-10-08,23,1375,377,352,2747
2018-10-09,0,1375,395,237,2747
2018-10-09,1,1375,434,157,2747
2018-10-09,2,1375,455,267,2747
2018-10-09,3,1037,494,319,2905
2018-10-09,4,1037,424,311,2905
2018-10-09,5,1037,347,235,2905
2018-10-09,6,1037,257,174,2905
2018-10-09,7,1637,232,193,2905
2018-10-09,8,1637,184,193,2905
2018-10-09,9,1637,195,251,2905
2018-10-09,10,1637,328,435,2905
2018-10-09,11,2053,234,553,2842
2018-10-09,12,2053,230,358,2842
2018-10-09,13,2053,184,372,2842
2018-10-09,14,2053,457,423,2842
2018-10-09,15,1860,254,401,2665
2018-10-09,16,1860,271,423,2665
2018-10-09,17,1860,201,396,2665
2018-10-09,18,1860,207,342,2665
2018-10-09,19,1457,185,315,2614
2018-10-09,20,1457,183,269,2614
2018-10-09,21,1457,235,206,2614
2018-10-09,22,1457,289,224,2614
2018-10-09,23,1375,377,352,2747
2018-10-10,0,1375,395,237,2747
2018-10-10,1,1375,434,157,2747
2018-10-10,2,1375,455,267,2747
2018-10-10,3,1037,494,319,2905
2018-10-10,4,1037,424,311,2905
2018-03-01,6,967,330,250,3150
2018-03-01,7,967,276,222,3150
2018-03-01,8,1505,225,221,3150
2018-03-01,9,1505,193,230,3150
2018-03-01,10,1505,261,299,3150
2018-03-01,11,1505,405,477,3150
2018-03-01,12,2111,318,578,2957
2018-03-01,13,2111,293,357,2957
2018-03-01,14,2111,234,362,2957
2018-03-01,15,2111,247,316,2957
2018-03-01,16,1819,264,323,2917
2018-03-01,17,1819,220,365,2917
2018-03-01,18,1819,217,299,2917
2018-03-01,19,1819,208,295,2917
2018-03-01,20,1572,208,263,2917
2018-03-01,21,1572,221,278,2917
2018-03-01,22,1572,240,282,2917
2018-03-01,23,1572,244,235,2917
2018-03-02,0,1387,318,307,2917
2018-03-02,1,1387,341,335,2917
2018-03-02,2,1387,390,234,2917
2018-03-02,3,1387,493,221,2917
2018-03-02,4,967,527,305,3150
2018-03-02,5,967,417,291,3150
2018-03-02,6,967,330,250,3150
2018-03-02,7,967,276,222,3150
2018-03-02,8,1505,225,221,3150
2018-03-02,9,1505,193,230,3150
2018-03-02,10,1505,261,299,3150
2018-03-02,11,1505,405,477,3150
2018-03-02,12,2111,318,578,2957
2018-03-02,13,2111,293,357,2957
2018-03-02,14,2111,234,362,2957
2018-03-02,15,2111,247,316,2957
2018-03-02,16,1819,264,323,2917
2018-03-02,17,1819,220,365,2917
2018-03-02,18,1819,217,299,2917
2018-03-02,19,1819,208,295,2917
2018-03-02,20,1572,208,263,2917
2018-03-02,21,1572,221,278,2917
2018-03-02,22,1572,240,282,2917
2018-03-02,23,1572,244,235,2917
2018-03-03,0,1387,318,307,2917
2018-03-03,1,1387,341,335,2917
2018-03-03,2,1387,390,234,2917
2018-03-03,3,1387,493,221,2917
2018-03-03,4,967,527,305,3150
2018-03-03,5,967,417,291,3150
2018-03-03,6,967,330,250,3150
2018-03-03,7,967,276,222,3150
2018-03-03,8,1505,225,221,3150
2018-03-03,9,1505,193,230,3150
2018-03-03,10,1505,261,299,3150
2018-03-03,11,1505,405,477,3150
2018-03-03,12,2111,318,578,2957
2018-03-03,13,2111,293,357,2957
2018-03-03,14,2111,234,362,2957
2018-03-03,15,2111,247,316,2957
2018-03-03,16,1819,264,323,2917
2018-03-03,17,1819,220,365,2917
2018-03-03,18,1819,217,299,2917
2018-03-03,19,1819,208,295,2917
2018-03-03,20,1572,208,263,2917
2018-03-03,21,1572,221,278,2917
2018-03-03,22,1572,240,282,2917
2018-03-03,23,1572,244,235,2917
2018-03-04,0,1387,318,307,2917
2018-03-04,1,1387,341,335,2917
2018-03-04,2,1387,390,234,2917
2018-03-04,3,1387,493,221,2917
2018-03-04,4,967,527,305,3150
2018-03-04,5,967,417,291,3150
2018-03-04,6,967,330,250,3150
2018-03-04,7,967,276,222,3150
2018-03-04,8,1505,225,221,3150
2018-03-04,9,1505,193,230,3150
2018-03-04,10,1505,261,299,3150
2018-03-04,11,1505,405,477,3150
2018-03-04,12,2111,318,578,2957
2018-03-04,13,2111,293,357,2957
2018-03-04,14,2111,234,362,2957
2018-03-04,15,2111,247,316,2957
2018-03-04,16,1819,264,323,2917
2018-03-04,17,1819,220,365,2917
2018-03-04,18,1819,217,299,2917
2018-03-04,19,1819,208,295,2917
2018-03-04,20,1572,208,263,2917
2018-03-04,21,1572,221,278,2917
2018-03-04,22,1572,240,282,2917
2018-03-04,23,1572,244,235,2917
2018-03-05,0,1387,318,307,2917
2018-03-05,1,1387,341,335,2917
2018-03-05,2,1387,390,234,2917
2018-03-05,3,1387,493,221,2917
2018-03-05,4,967,527,305,3150
2018-03-05,5,967,417,291,3150
2018-03-05,6,967,330,250,3150
2018-03-05,7,967,276,222,3150
2018-03-05,8,1505,225,221,3150
2018-03-05,9,1505,193,230,3150
2018-03-05,10,1505,261,299,3150
2018-03-05,11,1505,405,477,3150
2018-03-05,12,2111,318,578,2957
2018-03-05,13,2111,293,357,2957
2018-03-05,14,2111,234,362,2957
2018-03-05,15,2111,247,316,2957
2018-03-05,16,1819,264,323,2917
2018-03-05,17,1819,220,365,2917
2018-03-05,18,1819,217,299,2917
2018-03-05,19,1819,208,295,2917
2018-03-05,20,1572,208,263,2917
2018-03-05,21,1572,221,278,2917
2018-03-05,22,1572,240,282,2917
2018-03-05,23,1572,244,235,2917
2018-03-06,0,1387,318,307,2917
2018-03-06,1,1387,341,335,2917
2018-03-06,2,1387,390,234,2917
2018-03-06,3,1387,493,221,2917
2018-03-06,4,967,527,305,3150
2018-03-06,5,967,417,291,3150
2018-03-06,6,967,330,250,3150
2018-03-06,7,967,276,222,3150
2018-03-06,8,1505,225,221,3150
2018-03-06,9,1505,193,230,3150
2018-03-06,10,1505,261,299,3150
2018-03-06,11,1505,405,477,3150
2018-03-06,12,2111,318,578,2957
2018-03-06,13,2111,293,357,2957
2018-03-06,14,2111,234,362,2957
2018-03-06,15,2111,247,316,2957
2018-03-06,16,1819,264,323,2917
2018-03-06,17,1819,220,365,2917
2018-03-06,18,1819,217,299,2917
2018-03-06,19,1819,208,295,2917
2018-03-06,20,1572,208,263,2917
2018-03-06,21,1572,221,278,2917
2018-03-06,22,1572,240,282,2917
2018-03-06,23,1572,244,235,2917
2018-03-07,0,1387,318,307,2917
2018-03-07,1,1387,341,335,2917
2018-03-07,2,1387,390,234,2917
2018-03-07,3,1387,493,221,2917
2018-03-07,4,967,527,305,3150
2018-03-07,5,967,417,291,3150
2018-03-07,6,967,330,250,3150
2018-03-07,7,967,276,222,3150
2018-03-07,8,1505,225,221,3150
2018-03-07,9,1505,193,230,3150
2018-03-07,10,1505,261,299,3150
2018-03-07,11,1505,405,477,3150
2018-03-07,12,2111,318,578,2957
2018-03-07,13,2111,293,357,2957
2018-03-07,14,2111,234,362,2957
2018-03-07,15,2111,247,316,2957
2018-03-07,16,1819,264,323,2917
2018-03-07,17,1819,220,365,2917
2018-03-07,18,1819,217,299,2917
2018-03-07,19,1819,208,295,2917
2018-03-07,20,1572,208,263,2917
2018-03-07,21,1572,221,278,2917
2018-03-07,22,1572,240,282,2917
2018-03-07,23,1572,244,235,2917
2018-03-08,0,1387,318,307,2917
2018-03-08,1,1387,341,335,2917
2018-03-08,2,1387,390,234,2917
2018-03-08,3,1387,493,221,2917
2018-03-08,4,967,527,305,3150
2018-03-08,5,967,417,291,3150
2015-01-09,6,1500,349,363,2800
2015-01-09,7,1500,316,294,2800
2015-01-09,8,1500,304,283,2800
2015-01-09,9,1500,307,299,2800
2015-01-09,10,1500,383,420,2800
2015-01-09,11,1500,607,597,2800
2015-01-09,12,1500,479,830,2800
2015-01-09,13,1500,401,475,2800
2015-01-09,14,1500,351,413,2800
2015-01-09,15,1500,377,408,2800
2015-01-09,16,1500,497,400,2800
2015-01-09,17,1500,387,416,2800
2015-01-09,18,1500,362,370,2800
2015-01-09,19,1500,362,420,2800
2015-01-09,20,1500,333,295,2800
2015-01-09,21,1500,278,306,2800
2015-01-09,22,1500,291,400,2800
2015-01-09,23,1500,378,593,2800
2015-01-10,0,1500,388,464,2800
2015-01-10,1,1500,322,273,2800
2015-01-10,2,1500,333,313,2800
2015-01-10,3,1500,439,361,2800
2015-01-10,4,1500,432,515,2800
2015-01-10,5,1500,413,475,2800
2015-01-10,6,1500,349,363,2800
2015-01-10,7,1500,316,294,2800
2015-01-10,8,1500,304,283,2800
2015-01-10,9,1500,307,299,2800
2015-01-10,10,1500,383,420,2800
2015-01-10,11,1500,607,597,2800
2015-01-10,12,1500,479,830,2800
2015-01-10,13,1500,401,475,2800
2015-01-10,14,1500,351,413,2800
2015-01-10,15,1500,377,408,2800
2015-01-10,16,1500,497,400,2800
2015-01-10,17,1500,387,416,2800
2015-01-10,18,1500,362,370,2800
2015-01-10,19,1500,362,420,2800
2015-01-10,20,1500,333,295,2800
2015-01-10,21,1500,278,306,2800
2015-01-10,22,1500,291,400,2800
2015-01-10,23,1500,378,593,2800
2015-01-11,0,1500,388,464,2800
2015-01-11,1,1500,322,273,2800
2015-01-11,2,1500,333,313,2800
2015-01-11,3,1500,439,361,2800
2015-01-11,4,1500,432,515,2800
2015-01-11,5,1500,413,475,2800
2017-01-31,6,925,273,270,2696
2017-01-31,7,925,228,222,2696
2017-01-31,8,1231,200,226,2696
2017-01-31,9,1231,202,258,2696
2017-01-31,10,1231,269,340,2696
2017-01-31,11,1231,349,536,2696
2017-01-31,12,1910,325,686,2702
2017-01-31,13,1910,279,308,2702
2017-01-31,14,1910,272,340,2702
2017-01-31,15,1910,258,335,2702
2017-01-31,16,1792,317,284,2702
2017-01-31,17,1792,319,247,2702
2017-01-31,18,1792,276,233,2702
2017-01-31,19,1792,275,242,2702
2017-01-31,20,1503,261,235,2702
2017-01-31,21,1503,198,203,2702
2017-01-31,22,1503,177,258,2702
2017-01-31,23,1503,266,465,2702
2017-02-01,0,1511,318,356,2702
2017-02-01,1,1511,281,253,2702
2017-02-01,2,1511,289,257,2702
2017-02-01,3,1511,337,276,2702
2017-02-01,4,925,388,320,2696
2017-02-01,5,925,346,258,2696
2017-02-01,6,965,284,273,2808
2017-02-01,7,965,226,245,2808
2017-02-01,8,1421,201,252,2808
2017-02-01,9,1421,261,253,2808
2017-02-01,10,1421,255,318,2808
2017-02-01,11,1421,388,524,2808
2017-02-01,12,2418,329,693,2696
2017-02-01,13,2418,293,322,2696
2017-02-01,14,2418,246,390,2696
2017-02-01,15,2418,345,312,2696
2017-02-01,16,1928,313,259,2696
2017-02-01,17,1928,276,247,2696
2017-02-01,18,1928,282,240,2696
2017-02-01,19,1928,259,251,2696
2017-02-01,20,1673,244,253,2696
2017-02-01,21,1673,225,238,2696
2017-02-01,22,1673,213,254,2696
2017-02-01,23,1673,218,363,2696
2017-02-02,0,1735,343,463,2696
2017-02-02,1,1735,300,210,2696
2017-02-02,2,1735,339,249,2696
2017-02-02,3,1735,397,300,2696
2017-02-02,4,965,413,379,2808
2017-02-02,5,965,344,282,2808
2014-02-07,6,1500,395,434,2800
2014-02-07,7,1500,317,362,2800
2014-02-07,8,1500,350,318,2800
2014-02-07,9,1500,289,395,2800
2014-02-07,10,1500,418,452,2800
2014-02-07,11,1500,491,588,2800
2014-02-07,12,1500,429,1131,2800
2014-02-07,13,1500,355,512,2800
2014-02-07,14,1500,305,445,2800
2014-02-07,15,1500,367,397,2800
2014-02-07,16,1500,357,491,2800
2014-02-07,17,1500,340,387,2800
2014-02-07,18,1500,323,327,2800
2014-02-07,19,1500,400,380,2800
2014-02-07,20,1500,298,306,2800
2014-02-07,21,1500,324,309,2800
2014-02-07,22,1500,296,318,2800
2014-02-07,23,1500,384,610,2800
2014-02-08,0,1500,398,540,2800
2014-02-08,1,1500,388,298,2800
2014-02-08,2,1500,353,337,2800
2014-02-08,3,1500,428,433,2800
2014-02-08,4,1500,459,470,2800
2014-02-08,5,1500,395,457,2800
2014-02-08,6,1500,395,434,2800
2014-02-08,7,1500,317,362,2800
2014-02-08,8,1500,350,318,2800
2014-02-08,9,1500,289,395,2800
2014-02-08,10,1500,418,452,2800
2014-02-08,11,1500,491,588,2800
2014-02-08,12,1500,429,1131,2800
2014-02-08,13,1500,355,512,2800
2014-02-08,14,1500,305,445,2800
