date,hr_beg,90th Pctl Bid_REGUP,80th Pctl Bid_REGUP,70th Pctl Bid_REGUP,60th Pctl Bid_REGUP,50th Pctl Bid_REGUP,30th Pctl Bid_REGUP
2014-04-03,4,50.01,10.0,8.11,5.0,3.97,1.63
2014-04-03,5,40.0,10.0,8.11,5.0,4.11,2.11
2014-04-03,6,30.0,10.0,8.11,5.0,5.0,2.11
2014-04-03,7,30.0,10.0,8.11,5.0,5.0,2.11
2014-04-03,8,30.0,10.0,8.11,5.0,5.0,2.11
2014-04-03,9,30.0,10.0,8.11,5.0,5.0,2.11
2014-04-03,10,35.0,10.0,8.11,5.0,2.97,1.0
2014-04-03,11,55.54,16.37,10.0,8.11,5.0,2.0
2014-04-03,12,15.0,10.0,8.11,6.0,4.69,2.11
2014-04-03,13,23.0,11.72,8.11,6.0,5.0,1.42
2014-04-03,14,15.0,8.8,8.11,6.0,5.0,2.11
2014-04-03,15,45.0,8.29,8.11,6.0,5.0,2.97
2014-04-03,16,45.0,10.31,8.29,8.08,6.0,2.71
2014-04-03,17,42.36,11.33,8.29,6.19,5.95,2.11
2014-04-03,18,29.11,14.51,8.29,8.0,5.33,2.11
2014-04-03,19,37.37,19.01,10.93,8.29,5.0,2.11
2014-04-03,20,45.0,27.27,10.93,10.0,8.11,2.45
2014-04-03,21,45.0,29.02,14.0,10.93,8.11,2.11
2014-04-03,22,45.0,24.35,12.0,10.0,8.11,2.43
2014-04-03,23,72.6,19.72,10.93,10.0,8.11,2.11
2014-04-04,0,75.0,33.41,14.6,10.0,8.11,2.11
2014-04-04,1,95.02,40.9,11.33,8.29,8.0,2.11
2014-04-04,2,24.26,13.59,8.29,8.11,6.0,2.11
2014-04-04,3,55.0,8.29,8.11,5.0,3.49,1.96
2014-04-04,4,53.2,10.0,8.11,5.0,2.94,1.0
2014-04-04,5,50.0,11.72,7.35,5.21,5.0,2.11
2014-04-04,6,45.0,11.72,5.5,5.0,5.0,2.11
2014-04-04,7,45.0,11.9,5.98,5.0,5.0,2.2
2014-04-04,8,45.0,11.9,6.84,5.0,5.0,2.43
2014-04-04,9,45.0,11.9,8.11,5.0,5.0,2.11
2014-04-04,10,50.0,12.08,5.5,5.0,4.0,1.0
2014-04-04,11,68.0,21.0,12.08,6.08,4.0,2.11
2014-04-04,12,21.0,8.11,6.02,6.0,5.41,2.11
2014-04-04,13,21.0,8.11,6.0,5.09,4.0,2.11
2014-04-04,14,21.0,8.11,6.0,5.5,4.14,2.11
2014-04-04,15,21.0,8.11,6.0,5.5,4.23,2.11
2014-04-04,16,21.0,8.17,6.65,6.0,4.05,2.11
2014-04-04,17,37.0,9.43,8.11,6.0,4.16,2.11
2014-04-04,18,21.0,11.91,6.54,6.0,3.42,2.11
2014-04-04,19,37.0,9.66,8.0,6.0,3.42,2.11
2014-04-04,20,37.0,10.62,10.0,8.11,3.42,2.11
2014-04-04,21,37.0,14.0,12.43,8.11,3.42,2.11
2014-04-04,22,60.1,13.96,11.64,8.0,3.42,2.11
2014-04-04,23,61.9,14.92,10.95,8.0,3.66,2.11
2014-04-05,0,68.26,19.28,11.91,9.84,5.0,2.11
2014-04-05,1,65.14,12.1,10.0,8.0,5.0,2.11
2014-04-05,2,57.08,11.15,8.11,6.0,3.42,2.11
2014-04-05,3,54.84,12.28,8.11,5.0,3.31,1.0
2014-04-05,4,60.0,11.72,8.11,5.0,3.0,1.0
2014-04-05,5,100.0,25.0,15.0,8.11,4.0,1.0
2014-04-05,6,100.0,25.0,12.53,8.11,5.0,2.11
2014-04-05,7,100.0,25.0,12.7,8.11,5.0,2.11
2014-04-05,8,100.0,25.0,12.7,8.11,5.0,2.11
2014-04-05,9,100.0,25.0,12.7,8.11,5.0,2.11
2014-04-05,10,100.0,25.0,12.7,8.11,4.0,1.0
2014-04-05,11,50.0,21.0,10.0,4.0,3.95,1.0
2014-04-05,12,98.0,25.0,12.7,4.79,4.0,1.0
2014-04-05,13,56.98,21.0,8.11,4.42,4.0,1.0
2014-04-05,14,59.81,21.0,8.11,4.13,4.0,2.11
2014-04-05,15,47.0,21.0,8.11,5.0,4.01,2.31
2014-04-05,16,52.0,21.0,8.11,5.0,4.0,2.11
2014-04-05,17,57.87,21.0,8.11,4.62,4.0,2.11
2014-04-05,18,54.66,21.0,5.42,4.0,3.68,2.11
2014-04-05,19,54.69,21.0,7.2,5.0,4.0,2.11
2014-04-05,20,54.69,21.0,7.34,4.0,4.0,2.11
2014-04-05,21,57.75,21.0,8.46,6.0,5.0,2.58
2014-04-05,22,60.97,21.0,12.18,6.0,5.88,2.11
2014-04-05,23,62.48,21.0,11.37,8.0,5.0,2.11
2014-04-06,0,70.23,21.0,11.3,10.0,8.11,2.11
2014-04-06,1,37.0,21.0,12.0,9.16,5.11,2.11
2014-04-06,2,37.0,21.0,8.11,6.0,3.5,1.0
2014-04-06,3,100.0,25.0,15.0,8.11,4.0,1.0
2014-04-06,4,100.0,25.0,15.0,8.11,3.0,1.0
2014-04-06,5,100.0,25.0,20.0,10.0,4.0,1.14
2014-04-06,6,100.0,25.0,20.0,10.0,5.0,2.11
2014-04-06,7,100.0,25.0,20.0,10.0,5.0,2.56
2014-04-06,8,100.0,25.0,20.0,10.0,5.0,3.0
2014-04-06,9,100.0,25.0,20.0,10.0,5.0,3.0
2014-04-06,10,100.0,25.0,21.0,8.11,4.0,1.0
2014-04-06,11,100.0,25.0,16.0,8.11,4.0,1.0
2014-04-06,12,101.72,26.72,21.0,8.11,4.03,1.0
2014-04-06,13,106.98,25.0,12.54,6.0,4.0,1.0
2014-04-06,14,109.81,25.0,12.54,6.0,4.0,2.11
2014-04-06,15,110.68,25.0,12.36,6.0,4.0,2.11
2014-04-06,16,108.9,25.0,12.18,6.13,4.0,2.28
2014-04-06,17,107.87,25.0,11.99,5.0,4.0,3.29
2014-04-06,18,104.66,25.0,11.79,4.73,4.0,2.95
2014-04-06,19,104.69,25.0,11.6,5.0,4.0,3.0
2014-04-06,20,104.69,25.0,12.82,5.0,4.0,2.11
2014-04-06,21,107.75,29.07,21.0,6.01,5.0,2.97
2014-04-06,22,110.97,25.0,17.09,6.0,5.0,3.0
2014-04-06,23,112.48,25.0,11.6,8.11,8.0,3.0
2014-04-07,0,120.23,25.0,17.97,10.0,8.11,3.0
2014-04-07,1,118.54,25.0,22.35,12.0,11.79,3.0
2014-04-07,2,110.12,25.0,11.99,8.11,6.0,3.41
2014-04-07,3,100.0,35.0,21.0,10.0,5.02,2.11
2014-04-07,4,100.0,25.0,21.0,10.0,3.69,1.21
2014-04-07,5,100.0,30.0,15.0,8.11,4.0,1.0
2014-04-07,6,100.0,25.0,15.0,8.11,5.0,2.11
2014-04-07,7,100.0,25.0,15.0,8.11,5.0,2.15
2014-04-07,8,100.0,25.0,15.0,8.17,5.0,2.33
2014-04-07,9,100.0,25.0,15.0,8.11,5.0,2.11
2014-04-07,10,100.0,25.19,12.89,8.11,4.0,1.0
2014-04-07,11,250.0,45.0,12.89,10.0,5.0,2.38
2014-04-07,12,250.0,45.0,12.72,7.05,4.69,2.14
2014-04-07,13,105.9,25.0,8.11,4.32,4.0,2.33
2014-04-07,14,108.08,25.0,8.11,4.03,4.0,2.11
2014-04-07,15,108.69,25.0,8.11,4.38,4.0,2.14
2014-04-07,16,112.42,25.0,10.0,5.0,4.0,3.0
2014-04-07,17,108.67,25.0,10.0,5.0,4.0,3.0
2014-04-07,18,108.65,25.0,21.67,5.59,4.0,3.13
2014-04-07,19,108.48,25.0,11.6,7.17,4.0,3.11
2014-04-07,20,105.39,25.0,11.6,8.11,4.0,3.0
2014-04-07,21,106.13,25.0,16.46,8.11,6.0,2.73
2014-04-07,22,107.71,25.0,12.86,8.11,6.0,2.71
2014-04-07,23,108.9,25.0,10.56,8.11,7.25,2.61
2014-04-08,0,118.8,37.0,15.71,11.79,10.0,3.0
2014-04-08,1,127.12,33.03,25.0,12.0,11.99,3.41
2014-04-08,2,108.43,25.0,10.0,6.0,5.0,2.42
2014-04-08,3,100.0,35.0,20.0,8.11,4.0,1.0
2014-04-08,4,100.0,35.0,15.0,8.11,4.0,1.0
2014-04-08,5,100.0,30.0,10.0,8.11,4.0,1.0
2014-04-08,6,100.0,45.0,10.0,8.11,4.61,1.0
2014-04-08,7,100.0,45.0,10.0,8.11,5.0,1.0
2014-04-08,8,100.0,45.0,10.0,8.24,5.0,1.0
2014-04-08,9,100.0,45.0,10.0,8.11,4.25,1.0
2014-04-08,10,4999.0,100.0,12.88,8.47,5.0,1.0
2014-04-08,11,740.0,61.92,13.05,8.47,5.0,3.0
2014-04-08,12,4999.0,64.77,12.88,8.47,4.34,3.5
2014-04-08,13,4999.0,58.77,10.0,8.11,4.0,3.5
2014-04-08,14,4999.0,57.93,10.0,8.11,4.0,3.1
2014-04-08,15,4999.0,58.42,8.47,5.0,4.0,3.32
2014-04-08,16,4999.0,57.91,8.47,7.16,4.14,3.5
2014-04-08,17,4999.0,56.92,8.47,8.1,4.55,3.66
2014-04-08,18,4999.0,56.86,18.48,8.47,4.24,3.61
2014-04-08,19,4999.0,57.63,11.99,8.47,4.0,3.72
2014-04-08,20,4999.0,57.72,12.72,8.47,4.0,3.74
2014-04-08,21,4999.0,59.98,18.82,8.47,6.0,3.6
2014-04-08,22,4999.0,58.78,13.42,8.47,6.0,3.0
2014-04-08,23,4999.0,59.13,11.99,8.47,8.0,3.0
2014-04-09,0,4999.0,70.41,16.31,10.0,8.47,4.0
2014-04-09,1,4999.0,72.0,28.1,12.18,12.0,4.0
2014-04-09,2,4999.0,72.0,10.0,8.35,6.0,3.8
2014-04-09,3,106.76,56.76,12.54,8.47,5.25,3.02
2014-04-09,4,103.33,53.33,12.54,8.47,5.02,2.11
2014-04-09,5,250.0,40.0,21.14,10.0,4.34,1.0
2014-04-09,6,200.0,32.0,22.0,12.0,5.0,1.17
2014-04-09,7,200.0,32.0,22.0,12.0,5.11,1.86
2014-04-09,8,200.0,32.59,22.0,12.0,5.85,2.06
2014-04-09,9,200.0,32.31,22.0,12.0,5.0,1.25
2014-04-09,10,4999.0,100.0,25.0,13.31,8.11,2.68
2014-04-09,11,4999.0,128.82,67.99,18.37,8.11,3.0
2014-04-09,12,4999.0,97.0,25.0,13.14,5.0,3.52
2014-04-09,13,4999.0,31.84,16.95,10.0,4.25,3.52
2014-04-09,14,4999.0,31.67,12.78,8.11,4.0,3.33
2014-04-09,15,4999.0,25.0,12.41,5.0,4.0,2.81
2014-04-09,16,4999.0,25.0,12.41,5.1,4.0,3.0
2014-04-09,17,4999.0,25.0,12.22,5.0,4.0,2.7
2014-04-09,18,4999.0,35.57,12.22,5.0,4.0,3.0
2014-04-09,19,4999.0,52.0,17.35,6.61,4.0,3.48
2014-04-09,20,4999.0,61.16,19.19,8.11,4.0,3.41
2014-04-09,21,4999.0,64.72,15.11,8.11,6.0,3.12
2014-04-09,22,4999.0,66.03,15.11,7.95,6.0,3.0
2014-04-09,23,4999.0,65.73,25.0,8.0,6.56,3.0
2014-04-10,0,4999.0,74.01,25.0,13.95,10.0,3.52
2014-04-10,1,4999.0,59.59,35.72,24.74,12.0,4.0
2014-04-10,2,4999.0,57.0,15.11,8.11,6.0,3.52
2014-04-10,3,250.0,57.79,25.0,12.6,5.0,2.99
2014-04-10,4,250.0,35.0,19.73,10.0,5.0,1.22
2014-04-10,5,100.0,25.0,20.0,10.0,6.01,2.11
2014-04-10,6,100.0,25.0,15.0,12.31,8.11,4.39
2014-04-10,7,100.0,25.0,15.02,12.72,8.11,5.0
2014-04-10,8,100.0,25.0,15.0,12.95,8.11,5.0
2014-04-10,9,100.0,25.0,15.0,12.31,8.11,4.87
2014-04-10,10,100.0,25.0,20.92,10.0,5.0,2.11
2014-04-10,11,250.0,38.08,24.71,12.75,5.0,2.93
2014-04-10,12,250.0,25.0,12.34,6.62,4.0,3.0
2014-04-10,13,52.35,23.7,10.39,6.14,5.0,3.0
2014-04-10,14,53.6,17.27,8.11,5.0,4.0,2.11
2014-04-10,15,55.8,22.0,7.04,5.0,4.0,2.11
2014-04-10,16,57.37,22.0,8.11,5.0,4.0,2.11
2014-04-10,17,4999.0,30.14,12.17,5.29,4.96,3.65
2014-04-10,18,4999.0,25.0,12.17,8.11,5.0,3.57
2014-04-10,19,4999.0,25.0,11.97,7.67,5.0,2.96
2014-04-10,20,4999.0,37.0,11.97,8.01,5.0,2.61
2014-04-10,21,4999.0,37.0,17.6,9.46,6.0,2.11
2014-04-10,22,4999.0,37.0,15.48,9.38,6.0,2.11
2014-04-10,23,4999.0,37.0,13.33,9.7,8.0,2.11
2014-04-11,0,4999.0,57.0,22.22,12.17,10.0,2.82
2014-04-11,1,4999.0,57.0,25.0,13.0,12.0,3.52
2014-04-11,2,4999.0,25.0,10.8,7.33,6.0,3.0
2014-04-11,3,100.0,25.0,15.0,8.11,5.0,1.0
2014-04-11,4,100.0,25.0,12.94,8.25,4.39,1.0
2014-04-11,5,100.0,24.0,11.76,8.75,4.49,1.0
2014-04-11,6,100.0,25.0,12.94,8.75,5.0,3.64
2014-04-11,7,100.0,22.0,12.94,8.75,5.63,4.0
2014-04-11,8,100.0,22.0,12.94,8.75,5.0,3.07
2014-04-11,9,100.0,22.0,12.86,8.75,6.0,3.0
2014-04-11,10,100.0,23.29,13.12,8.75,5.0,1.0
2014-04-11,11,4999.0,52.17,19.8,8.75,7.8,2.11
2014-04-11,12,4999.0,51.04,15.0,8.75,5.76,2.11
2014-04-11,13,4999.0,29.0,12.75,9.28,8.11,3.0
2014-04-11,14,4999.0,27.0,12.33,8.59,5.2,2.11
2014-04-11,15,4999.0,18.0,12.33,8.11,5.0,2.11
2014-04-11,16,4999.0,17.0,11.95,8.59,5.24,3.72
2014-04-11,17,4999.0,19.0,15.0,8.59,5.0,3.68
2014-04-11,18,4999.0,22.39,14.0,8.59,5.06,3.56
2014-04-11,19,4999.0,29.83,15.55,11.75,8.11,3.56
2014-04-11,20,4999.0,35.18,20.0,11.75,8.11,3.56
2014-04-11,21,4999.0,36.49,22.0,11.75,8.11,3.56
2014-04-11,22,4999.0,32.69,25.0,11.75,8.11,3.56
2014-04-11,23,4999.0,34.0,29.47,11.75,8.11,3.56
2014-04-12,0,4999.0,36.0,25.0,13.9,8.11,3.56
2014-04-12,1,4999.0,38.85,22.23,13.05,8.11,3.56
2014-04-12,2,4999.0,29.18,15.0,12.14,8.59,3.56
2014-04-12,3,100.0,30.0,12.33,8.22,6.0,2.11
2014-04-12,4,100.0,35.0,12.33,8.59,5.0,1.0
2014-04-12,5,250.0,25.0,21.54,10.54,8.11,2.11
2014-04-12,6,200.0,25.95,22.0,12.49,8.11,4.0
2014-04-12,7,200.0,27.64,22.0,12.54,8.11,5.0
2014-04-12,8,200.0,27.55,22.0,12.54,8.11,5.0
2014-04-12,9,200.0,25.63,22.0,12.54,8.11,5.0
2014-04-12,10,200.0,25.0,21.29,10.0,8.11,2.11
2014-04-12,11,250.0,25.0,12.54,9.0,5.0,2.11
2014-04-12,12,250.0,25.0,19.89,12.0,8.11,2.11
2014-04-12,13,103.07,25.0,11.22,8.5,7.66,2.11
2014-04-12,14,4999.0,25.0,22.41,9.63,7.01,2.25
2014-04-12,15,4999.0,31.85,25.0,9.66,6.66,3.58
2014-04-12,16,4999.0,35.0,23.01,9.1,6.66,3.0
2014-04-12,17,4999.0,35.0,16.38,8.49,6.66,3.0
2014-04-12,18,4999.0,32.55,12.02,8.11,6.6,3.46
2014-04-12,19,4999.0,33.68,12.02,9.08,8.11,3.13
2014-04-12,20,4999.0,40.0,13.18,10.89,8.11,3.31
2014-04-12,21,4999.0,42.78,16.61,10.89,9.61,4.4
2014-04-12,22,4999.0,50.0,16.11,12.84,10.8,4.4
2014-04-12,23,4999.0,50.0,19.03,15.06,12.02,4.4
2014-04-13,0,4999.0,50.0,23.0,15.73,12.02,4.41
2014-04-13,1,4999.0,50.0,25.0,13.31,11.0,4.4
2014-04-13,2,4999.0,59.46,19.02,11.98,10.0,6.38
2014-04-13,3,95.0,30.0,20.17,11.71,9.68,4.57
2014-04-13,4,250.0,25.0,20.0,10.0,8.04,2.11
2014-04-13,5,250.0,25.0,20.0,10.0,5.0,2.11
2014-04-13,6,200.0,25.0,15.0,10.0,5.0,4.0
2014-04-13,7,200.0,25.0,13.03,10.0,6.1,4.0
2014-04-13,8,200.0,25.0,15.0,10.0,8.11,4.0
2014-04-13,9,200.0,25.0,15.0,10.0,6.82,5.0
2014-04-13,10,200.0,25.0,13.97,10.0,7.0,2.11
2014-04-13,11,250.0,25.0,12.59,9.0,5.0,2.11
2014-04-13,12,250.0,25.0,16.12,9.5,8.11,2.11
2014-04-13,13,37.0,23.29,10.0,8.31,5.0,2.11
2014-04-13,14,4999.0,25.0,22.55,8.24,7.01,2.11
2014-04-13,15,4999.0,30.44,25.0,8.16,5.5,2.11
2014-04-13,16,4999.0,25.0,20.65,8.11,5.0,2.11
2014-04-13,17,4999.0,25.0,11.99,6.6,5.0,2.11
2014-04-13,18,111.42,25.0,8.78,7.26,5.0,2.11
2014-04-13,19,114.19,25.0,9.98,8.25,5.0,2.11
2014-04-13,20,120.61,25.0,11.88,9.9,5.0,2.11
2014-04-13,21,129.59,25.0,11.98,9.9,6.6,2.11
2014-04-13,22,123.91,25.0,14.64,12.1,5.0,2.11
2014-04-13,23,177.0,25.0,15.73,11.75,8.11,2.11
2014-04-14,0,177.0,25.0,18.35,14.3,8.11,2.11
2014-04-14,1,122.0,25.0,14.64,11.99,8.11,2.11
2014-04-14,2,122.0,25.0,11.99,10.0,8.11,2.11
2014-04-14,3,56.26,25.0,15.0,10.65,8.8,2.11
2014-04-14,4,101.8,25.0,12.59,8.11,4.0,1.29
2014-04-14,5,101.25,25.0,12.2,10.0,5.0,2.11
2014-04-14,6,100.0,25.0,12.2,8.11,7.5,4.0
2014-04-14,7,100.0,25.0,12.4,8.11,5.49,4.0
2014-04-14,8,100.0,25.0,12.4,8.11,6.0,5.0
2014-04-14,9,100.0,25.0,12.4,8.11,8.0,4.26
2014-04-14,10,25.0,12.59,10.0,8.47,7.7,2.11
2014-04-14,11,100.0,25.0,13.18,10.89,8.11,2.79
2014-04-14,12,100.0,25.0,12.4,10.7,8.11,2.11
2014-04-14,13,102.83,25.0,12.13,10.28,8.11,2.11
2014-04-14,14,106.06,25.0,10.53,8.47,7.7,2.11
2014-04-14,15,107.37,15.0,10.3,7.32,5.5,3.0
2014-04-14,16,110.05,25.0,10.83,8.11,6.05,3.0
2014-04-14,17,112.06,25.0,10.43,8.11,6.05,3.0
2014-04-14,18,111.05,21.06,11.72,8.11,6.6,3.0
2014-04-14,19,113.75,17.75,12.2,9.08,8.11,3.0
2014-04-14,20,120.07,25.0,15.98,11.98,8.11,3.0
2014-04-14,21,129.03,25.0,15.6,11.98,9.9,3.0
2014-04-14,22,123.72,25.0,16.11,13.31,11.82,3.0
2014-04-14,23,116.12,25.0,19.03,14.55,8.11,3.0
2014-04-15,0,117.76,25.0,19.03,15.73,12.59,3.0
2014-04-15,1,118.97,28.37,25.0,12.59,11.0,3.0
2014-04-15,2,109.31,25.0,12.78,10.89,8.11,2.84
2014-04-15,3,25.0,20.0,11.8,10.39,8.8,2.11
2014-04-15,4,101.64,25.0,16.7,11.99,5.2,2.11
2014-04-15,5,106.52,13.33,8.77,6.0,4.52,2.11
2014-04-15,6,103.42,15.0,8.77,8.0,5.0,3.0
2014-04-15,7,101.78,13.5,8.77,8.0,5.0,3.6
2014-04-15,8,102.35,13.33,8.77,8.0,5.0,3.5
2014-04-15,9,105.41,13.34,10.0,8.11,5.51,3.48
2014-04-15,10,150.0,30.61,25.73,13.33,8.77,2.11
2014-04-15,11,4999.0,71.24,40.26,30.8,8.77,2.11
2014-04-15,12,4999.0,70.0,36.4,29.7,8.77,2.11
2014-04-15,13,4999.0,40.22,29.43,26.4,8.77,2.11
2014-04-15,14,4999.0,36.05,26.62,20.82,8.66,2.11
2014-04-15,15,4999.0,29.28,24.2,15.0,8.66,2.11
2014-04-15,16,4999.0,25.0,19.36,13.16,8.11,2.11
2014-04-15,17,4999.0,17.57,14.52,13.16,8.11,2.11
2014-04-15,18,4999.0,19.73,14.52,12.99,8.11,2.11
2014-04-15,19,4999.0,17.57,14.52,12.99,8.11,2.11
2014-04-15,20,4999.0,19.85,14.52,12.81,8.11,2.11
2014-04-15,21,4999.0,48.72,14.52,12.62,8.11,2.11
2014-04-15,22,4999.0,19.06,14.52,12.62,8.11,2.11
2014-04-15,23,4999.0,33.28,15.4,13.16,8.66,2.11
2014-04-16,0,4999.0,55.0,21.3,17.6,8.66,2.11
2014-04-16,1,4999.0,33.43,21.41,17.6,8.66,2.11
2014-04-16,2,4999.0,26.46,18.15,13.16,8.66,2.11
2014-04-16,3,100.01,13.16,8.66,8.11,5.0,2.11
2014-04-16,4,150.0,15.0,8.66,8.11,5.0,2.11
2014-04-16,5,120.0,25.0,20.0,11.56,5.0,2.11
2014-04-16,6,120.0,25.0,20.0,13.27,5.0,4.0
2014-04-16,7,120.0,25.0,19.0,12.0,8.11,4.0
2014-04-16,8,120.0,25.0,20.0,13.27,8.11,4.0
2014-04-16,9,120.0,25.0,20.0,13.27,8.11,4.0
2014-04-16,10,25.0,13.27,10.65,8.8,8.11,2.11
2014-04-16,11,4999.0,77.97,25.0,14.91,12.32,2.11
2014-04-16,12,4999.0,70.0,25.0,14.37,11.88,2.11
2014-04-16,13,4999.0,60.74,14.06,11.62,8.61,2.11
2014-04-16,14,4999.0,55.0,13.27,10.65,8.11,2.11
2014-04-16,15,4999.0,25.0,13.1,9.68,8.11,2.11
2014-04-16,16,4999.0,25.0,12.91,8.11,7.04,2.11
2014-04-16,17,4999.0,25.0,12.54,7.04,5.81,2.11
2014-04-16,18,4999.0,25.0,12.54,7.03,5.51,2.11
2014-04-16,19,4999.0,25.0,12.24,7.03,5.74,2.11
2014-04-16,20,4999.0,25.0,12.34,7.03,5.51,2.11
2014-04-16,21,4999.0,52.8,13.2,7.03,5.51,2.11
2014-04-16,22,4999.0,52.06,12.34,7.03,5.51,2.11
2014-04-16,23,4999.0,55.74,12.34,8.11,6.6,2.11
2014-04-17,0,4999.0,66.45,15.75,11.98,9.9,2.11
2014-04-17,1,4999.0,67.88,23.0,12.54,11.0,2.11
2014-04-17,2,4999.0,70.0,17.57,13.2,10.0,2.11
2014-04-17,3,105.0,25.0,20.0,8.11,4.0,2.11
2014-04-17,4,100.0,25.0,15.0,8.11,4.15,2.11
2014-04-17,5,100.0,39.48,25.0,12.0,5.42,2.11
2014-04-17,6,100.0,25.0,20.0,12.75,5.81,3.78
2014-04-17,7,100.0,25.0,20.0,13.0,8.0,3.78
2014-04-17,8,100.0,25.0,15.0,10.0,7.51,4.0
2014-04-17,9,100.0,25.0,15.0,8.11,5.0,3.78
2014-04-17,10,100.0,25.0,13.27,8.11,5.0,1.0
2014-04-17,11,4999.0,110.79,25.0,13.0,9.0,2.11
2014-04-17,12,4999.0,110.95,25.0,9.82,8.11,2.11
2014-04-17,13,4999.0,55.4,13.27,9.0,7.46,2.11
2014-04-17,14,4999.0,45.0,13.27,9.68,5.97,2.11
2014-04-17,15,4999.0,25.0,12.88,10.65,8.11,2.11
2014-04-17,16,4999.0,25.0,11.9,8.11,7.26,2.11
2014-04-17,17,4999.0,25.0,12.54,6.56,5.32,2.11
2014-04-17,18,4999.0,25.0,10.0,5.95,5.01,2.11
2014-04-17,19,4999.0,25.0,12.34,6.44,5.01,2.11
2014-04-17,20,4999.0,25.0,12.34,6.44,5.01,2.11
2014-04-17,21,4999.0,25.0,12.43,8.05,6.05,2.11
2014-04-17,22,4999.0,25.0,12.34,8.11,6.05,2.11
2014-04-17,23,4999.0,55.0,12.34,8.11,7.26,2.11
2014-04-18,0,4999.0,65.0,17.18,12.54,10.89,2.11
2014-04-18,1,4999.0,55.0,25.0,16.11,12.1,2.11
2014-04-18,2,4999.0,45.0,16.11,13.31,8.11,2.11
2014-04-18,3,104.09,25.0,15.33,9.76,5.01,2.11
2014-04-18,4,100.52,25.0,15.0,8.6,5.01,2.11
2014-04-18,5,100.0,30.0,20.0,8.11,3.0,1.8
2014-04-18,6,100.0,25.0,13.27,8.11,5.0,3.0
2014-04-18,7,100.0,25.0,13.27,8.11,5.0,3.0
2014-04-18,8,100.0,25.0,13.27,8.11,5.0,3.5
2014-04-18,9,100.0,25.0,13.27,8.11,5.0,3.5
2014-04-18,10,100.0,25.0,12.12,8.0,5.0,2.11
2014-04-18,11,4999.0,107.33,25.0,14.6,11.7,2.11
2014-04-18,12,4999.0,109.2,25.0,13.27,10.37,2.11
2014-04-18,13,4999.0,55.04,15.44,11.7,7.91,2.11
2014-04-18,14,4999.0,55.39,16.49,12.58,8.11,2.11
2014-04-18,15,4999.0,56.74,14.49,12.58,8.29,2.11
2014-04-18,16,4999.0,57.27,14.77,10.38,8.4,2.11
2014-04-18,17,4999.0,56.41,14.18,8.11,6.49,2.11
2014-04-18,18,4999.0,57.43,16.49,8.11,6.92,2.11
2014-04-18,19,4999.0,57.94,25.0,8.19,6.92,2.11
2014-04-18,20,4999.0,58.31,25.0,10.0,7.61,2.11
2014-04-18,21,4999.0,59.67,25.0,12.34,8.11,2.11
2014-04-18,22,4999.0,108.09,25.0,9.52,7.87,2.11
2014-04-18,23,4999.0,56.95,25.0,10.38,8.58,2.11
2014-04-19,0,4999.0,118.72,20.14,14.98,12.87,2.11
2014-04-19,1,4999.0,118.95,25.0,19.03,14.8,2.11
2014-04-19,2,4999.0,57.14,20.94,17.3,10.24,2.11
2014-04-19,3,250.0,25.0,15.0,8.67,4.91,2.11
2014-04-19,4,250.0,25.0,13.27,8.11,4.4,2.11
2014-04-19,5,100.0,30.0,20.0,8.11,5.0,2.11
2014-04-19,6,100.0,25.0,15.29,10.11,6.0,3.85
2014-04-19,7,100.0,25.0,15.0,8.93,6.0,3.78
2014-04-19,8,100.0,25.0,15.0,9.96,6.0,3.78
2014-04-19,9,100.0,25.0,13.27,8.23,6.0,3.78
2014-04-19,10,100.0,25.0,11.55,8.11,6.0,2.11
2014-04-19,11,4999.0,50.0,15.21,10.0,6.0,2.11
2014-04-19,12,100.0,25.0,11.24,5.01,4.0,2.11
2014-04-19,13,101.55,25.0,10.0,5.01,4.0,2.11
2014-04-19,14,103.67,25.0,13.27,5.01,4.0,2.11
2014-04-19,15,105.33,25.0,10.6,5.16,4.0,2.11
2014-04-19,16,106.95,25.0,11.66,8.11,8.0,2.11
2014-04-19,17,4999.0,30.0,12.54,8.92,8.0,2.11
2014-04-19,18,4999.0,33.0,13.91,8.11,8.0,2.11
2014-04-19,19,4999.0,50.0,12.34,8.11,8.0,2.11
2014-04-19,20,4999.0,58.1,16.09,10.0,8.11,2.11
2014-04-19,21,4999.0,61.1,21.45,12.34,10.0,2.11
2014-04-19,22,4999.0,50.0,14.51,12.34,10.0,2.11
2014-04-19,23,4999.0,45.26,14.24,10.0,8.11,2.11
2014-04-20,0,4999.0,36.38,17.04,12.0,9.81,2.11
2014-04-20,1,4999.0,34.52,22.04,14.0,8.11,2.11
2014-04-20,2,4999.0,55.52,15.0,10.0,8.11,2.11
2014-04-20,3,250.0,25.0,15.0,10.15,8.0,2.11
2014-04-20,4,250.0,25.0,15.0,10.11,6.0,2.11
2014-04-20,5,250.0,50.0,25.0,10.11,8.11,3.0
2014-04-20,6,250.0,50.0,25.0,13.27,9.09,5.0
2014-04-20,7,250.0,50.0,25.0,13.27,8.11,5.0
2014-04-20,8,250.0,50.0,25.0,13.27,8.41,5.0
2014-04-20,9,250.0,50.0,20.0,12.47,8.11,4.68
2014-04-20,10,250.0,50.0,13.27,9.03,6.0,2.11
2014-04-20,11,250.0,50.0,13.27,8.11,5.01,2.11
