date,hr_beg,90th Pctl Bid,80th Pctl Bid,70th Pctl Bid,60th Pctl Bid,50th Pctl Bid,30th Pctl Bid
2015-10-30,3,20.0,10.96,8.11,4.0,2.31,1.0
2015-10-30,4,20.0,14.61,10.0,10.0,8.0,2.61
2015-10-30,5,25.79,15.0,15.0,14.11,8.31,2.31
2015-10-30,6,26.33,15.0,15.0,14.11,8.31,2.61
2015-10-30,7,27.69,15.0,15.0,14.25,8.61,2.61
2015-10-30,8,28.51,15.35,15.0,15.0,8.61,2.61
2015-10-30,9,28.4,15.0,15.0,13.98,9.1,2.61
2015-10-30,10,20.0,15.0,15.0,10.73,8.11,2.61
2015-10-30,11,14.69,8.61,5.35,2.61,2.0,1.0
2015-10-30,12,15.0,10.24,5.57,2.98,2.11,1.0
2015-10-30,13,15.0,9.58,6.34,3.11,2.11,1.0
2015-10-30,14,14.64,8.61,6.37,2.61,2.08,1.0
2015-10-30,15,15.0,8.85,7.75,2.61,2.0,1.0
2015-10-30,16,15.0,8.78,4.98,2.61,2.0,1.0
2015-10-30,17,15.0,9.29,4.5,2.61,2.0,1.0
2015-10-30,18,15.0,10.0,7.96,2.61,2.0,1.0
2015-10-30,19,15.0,8.72,7.54,2.61,2.0,1.0
2015-10-30,20,15.0,8.61,5.35,2.61,2.0,1.0
2015-10-30,21,15.0,8.61,4.7,2.61,2.0,1.0
2015-10-30,22,15.0,8.61,3.5,2.31,2.0,1.0
2015-10-30,23,15.0,8.61,3.5,2.34,2.0,1.0
2015-10-31,0,15.0,8.61,3.5,2.31,2.0,1.0
2015-10-31,1,15.0,8.61,3.5,2.31,2.0,1.0
2015-10-31,2,15.11,9.01,6.0,3.11,2.11,1.0
2015-10-31,3,16.0,15.0,15.0,9.49,6.0,2.11
2015-10-31,4,16.6,15.0,15.0,10.52,6.0,2.31
2015-10-31,5,30.0,15.11,12.0,12.0,10.03,2.47
2015-10-31,6,30.0,17.99,12.74,12.0,8.11,3.5
2015-10-31,7,30.0,18.76,12.53,12.0,8.11,3.5
2015-10-31,8,30.0,18.49,12.29,12.0,8.31,3.5
2015-10-31,9,30.0,18.78,13.54,12.0,8.31,4.0
2015-10-31,10,26.49,15.0,12.0,12.0,8.11,3.5
2015-10-31,11,32.0,16.02,12.0,12.0,10.33,3.11
2015-10-31,12,20.0,12.51,12.0,12.0,8.11,2.11
2015-10-31,13,20.0,12.0,8.11,3.5,2.31,1.0
2015-10-31,14,25.55,15.11,9.96,3.61,2.76,1.0
2015-10-31,15,25.73,14.91,8.73,3.5,2.42,1.0
2015-10-31,16,25.0,14.31,8.31,3.5,2.26,1.0
2015-10-31,17,25.0,14.11,8.11,3.5,2.11,1.0
2015-10-31,18,25.0,14.11,8.38,7.17,2.95,1.0
2015-10-31,19,20.0,14.11,8.11,6.57,2.31,1.0
2015-10-31,20,20.0,12.85,8.11,2.86,2.11,1.0
2015-10-31,21,20.0,13.62,8.11,2.31,2.11,0.51
2015-10-31,22,20.0,10.37,8.11,2.31,1.0,0.25
2015-10-31,23,20.0,11.49,8.11,3.11,2.11,1.0
2015-11-01,0,20.0,10.0,3.5,2.11,1.5,0.84
2015-11-01,1,20.0,8.31,5.77,3.11,2.11,1.0
2015-11-01,2,30.0,14.31,8.31,6.0,3.33,1.0
2015-11-01,3,30.22,16.0,12.0,12.0,8.31,2.3
2015-11-01,4,30.0,16.0,12.0,12.0,8.31,2.31
2015-11-01,5,20.0,10.21,7.5,7.5,4.0,2.0
2015-11-01,6,20.0,10.29,8.11,7.5,4.0,2.11
2015-11-01,8,20.0,12.04,8.11,7.5,4.95,2.11
2015-11-01,9,20.0,12.2,8.11,7.5,6.0,2.31
2015-11-01,10,17.28,11.55,8.11,7.5,5.42,2.31
2015-11-01,11,15.53,10.75,8.11,7.5,6.0,2.11
2015-11-01,12,20.0,10.82,8.11,7.5,5.3,2.11
2015-11-01,13,20.0,11.67,8.11,7.5,4.65,2.11
2015-11-01,14,20.0,10.83,8.11,3.5,2.11,1.0
2015-11-01,15,20.0,10.4,8.11,3.46,2.11,1.0
2015-11-01,16,20.0,9.41,8.11,3.46,2.11,1.0
2015-11-01,17,20.0,9.11,7.88,3.11,2.11,1.0
2015-11-01,18,20.0,9.11,8.11,3.46,2.11,1.0
2015-11-01,19,20.0,10.01,7.46,3.5,2.11,1.0
2015-11-01,20,20.0,10.79,8.11,3.5,2.11,1.0
2015-11-01,21,20.0,14.11,8.11,2.11,2.0,0.51
2015-11-01,22,22.54,14.11,8.11,2.11,2.0,0.91
2015-11-01,23,20.22,14.11,8.11,2.31,2.0,1.0
2015-11-02,0,17.0,13.71,8.11,3.11,2.11,1.0
2015-11-02,1,17.0,8.31,3.67,2.5,2.0,1.0
2015-11-02,2,25.0,14.11,6.79,3.5,2.11,1.0
2015-11-02,3,25.0,12.63,7.3,4.0,2.31,1.0
2015-11-02,4,25.0,12.62,7.5,7.5,6.0,2.0
2015-11-02,5,25.0,12.0,8.11,7.5,4.0,2.0
2015-11-02,6,20.0,12.0,8.11,7.5,4.0,2.11
2015-11-02,7,20.0,11.64,8.11,7.5,5.75,2.11
2015-11-02,8,20.0,11.92,8.11,7.5,6.0,2.11
2015-11-02,9,20.0,12.69,8.11,7.5,6.88,2.31
2015-11-02,10,20.0,13.0,8.11,7.5,6.0,2.99
2015-11-02,11,15.0,8.11,7.5,6.17,4.0,2.11
2015-11-02,12,20.0,8.31,7.5,3.53,2.87,1.0
2015-11-02,13,20.0,8.87,7.58,3.98,2.31,1.0
2015-11-02,14,20.0,9.11,8.05,3.01,2.0,1.0
2015-11-02,15,20.0,8.31,7.07,3.01,2.0,1.0
2015-11-02,16,20.0,8.31,6.58,3.11,2.11,1.0
2015-11-02,17,20.0,9.11,6.12,3.11,2.11,1.0
2015-11-02,18,20.0,9.11,6.33,3.46,2.11,1.0
2015-11-02,19,20.0,10.0,6.03,3.5,2.11,1.0
2015-11-02,20,20.0,10.0,8.11,3.5,2.11,1.0
2015-11-02,21,20.0,10.96,8.11,3.5,2.11,1.0
2015-11-02,22,20.0,14.11,8.11,3.11,2.0,1.0
2015-11-02,23,20.0,14.11,8.11,3.11,2.0,1.0
2015-11-03,0,17.0,12.56,8.11,3.11,2.0,1.0
2015-11-03,1,17.0,8.31,5.09,3.5,2.0,1.0
2015-11-03,2,17.0,8.11,5.05,3.01,2.0,1.0
2015-11-03,3,20.0,8.64,6.0,3.5,2.11,1.0
2015-11-03,4,20.0,9.42,7.5,6.0,3.5,2.0
2015-11-03,5,20.0,10.63,7.5,7.5,4.0,2.11
2015-11-03,6,30.0,15.0,12.0,10.64,5.23,2.11
2015-11-03,7,27.51,15.0,12.0,10.0,6.33,2.11
2015-11-03,8,28.56,15.0,12.0,10.0,7.17,2.11
2015-11-03,9,30.0,15.03,12.0,10.0,7.76,2.31
2015-11-03,10,30.0,15.0,12.0,10.03,6.66,2.99
2015-11-03,11,20.0,12.0,11.02,8.11,4.05,2.11
2015-11-03,12,15.11,8.0,3.5,2.11,2.0,1.0
2015-11-03,13,15.11,8.11,3.5,2.11,2.0,1.0
2015-11-03,14,15.11,8.31,3.5,2.31,2.0,1.0
2015-11-03,15,15.11,8.11,3.5,2.11,2.0,1.0
2015-11-03,16,15.11,8.11,3.5,2.11,2.0,1.0
2015-11-03,17,15.11,8.11,3.5,2.11,2.0,1.0
2015-11-03,18,15.11,8.11,3.5,2.11,2.0,1.0
2015-11-03,19,20.0,8.31,4.85,3.01,2.0,1.0
2015-11-03,20,20.0,8.73,3.5,2.11,2.0,1.0
2015-11-03,21,20.0,10.0,3.5,2.11,2.0,1.0
2015-11-03,22,23.71,10.0,3.5,3.09,2.0,1.0
2015-11-03,23,27.28,10.03,4.0,2.11,2.0,1.0
2015-11-04,0,17.0,10.03,4.0,2.11,2.0,1.0
2015-11-04,1,17.0,8.11,3.5,2.11,2.0,1.0
2015-11-04,2,17.0,5.73,3.5,2.11,2.0,1.0
2015-11-04,3,20.0,8.31,6.0,3.5,2.11,1.0
2015-11-04,4,20.0,9.43,6.0,3.5,2.31,1.0
2015-11-04,5,20.0,10.03,6.0,3.59,2.85,1.0
2015-11-04,6,30.0,14.11,12.0,10.0,6.88,2.11
2015-11-04,7,27.23,14.11,12.0,10.0,7.97,2.11
2015-11-04,8,28.23,15.37,12.0,10.0,8.19,2.11
2015-11-04,9,30.0,17.45,12.0,11.09,8.31,2.31
2015-11-04,10,30.0,15.0,12.0,10.0,8.11,2.31
2015-11-04,11,16.3,12.0,11.38,8.0,5.35,2.11
2015-11-04,12,15.11,8.31,3.5,2.82,2.11,1.0
2015-11-04,13,15.0,8.31,3.5,2.31,2.11,1.0
